AREA,PERIMETER,PLS54_,PLS54_ID,COUNTY_CD,MTOWN,RANGE,SECTION,DDLONG,DDLAT,BASE_LN_ME,TOWNSHIP,MTRS,MTR,CO_MTRS,CO_MTR,PLS16_,PLS16_ID,PLSNET_,PLSNET_ID,SOURCE,HYDROAREA,BASIN,REGIONNAME,FRQ_SECNBA,REGION,PLS10_,PLS10_ID,OBJECTID,AGENCYNAME,SOURCE_1,AGENCYUNIQ,LASTMODIFI,MODIFIEDBY,SOURCECOMM,Date_Data_,GlobalID
2662478.49378,6513.90514,0,0,10,M19S,16E,29,-120.25564,36.24696,M,19S,M19S16E29,M19S16E,10M19S16E29,10M19S16E,0,0,0.00000,0.00000,1,0.00000,0,0,0.00000,0,5592.00000,97302.00000,8445,Westlands Water District,SERYSIAN,2703,2015-09-16T10:50:40.000Z,SERYSIAN,most current boundary from WWD 2014,2015-09-16T10:49:15.000Z,{0C341128-286B-49B0-B157-25894E71C7FE}
2801494.18097,6691.23181,0,0,10,M19S,16E,30,-120.27454,36.24662,M,19S,M19S16E30,M19S16E,10M19S16E30,10M19S16E,0,0,0.00000,0.00000,1,0.00000,0,0,0.00000,0,5593.00000,97305.00000,8445,Westlands Water District,SERYSIAN,2703,2015-09-16T10:50:40.000Z,SERYSIAN,most current boundary from WWD 2014,2015-09-16T10:49:15.000Z,{0C341128-286B-49B0-B157-25894E71C7FE}
2592519.97938,6440.61997,0,0,10,M19S,18E,36,-119.96799,36.23370,M,19S,M19S18E36,M19S18E,10M19S18E36,10M19S18E,0,0,0.00000,0.00000,1,0.00000,0,0,0.00000,0,5616.00000,97586.00000,8445,Westlands Water District,SERYSIAN,2703,2015-09-16T10:50:40.000Z,SERYSIAN,most current boundary from WWD 2014,2015-09-16T10:49:15.000Z,{0C341128-286B-49B0-B157-25894E71C7FE}
2569577.07855,6412.03076,0,0,10,M19S,18E,35,-119.98583,36.23370,M,19S,M19S18E35,M19S18E,10M19S18E35,10M19S18E,0,0,0.00000,0.00000,1,0.00000,0,0,0.00000,0,5617.00000,97587.00000,8445,Westlands Water District,SERYSIAN,2703,2015-09-16T10:50:40.000Z,SERYSIAN,most current boundary from WWD 2014,2015-09-16T10:49:15.000Z,{0C341128-286B-49B0-B157-25894E71C7FE}
2767788.42337,6657.68061,0,0,10,M19S,18E,31,-120.05805,36.23366,M,19S,M19S18E31,M19S18E,10M19S18E31,10M19S18E,0,0,0.00000,0.00000,1,0.00000,0,0,0.00000,0,5618.00000,97589.00000,8445,Westlands Water District,SERYSIAN,2703,2015-09-16T10:50:40.000Z,SERYSIAN,most current boundary from WWD 2014,2015-09-16T10:49:15.000Z,{0C341128-286B-49B0-B157-25894E71C7FE}
2543812.79208,6379.86772,0,0,10,M19S,18E,32,-120.03963,36.23369,M,19S,M19S18E32,M19S18E,10M19S18E32,10M19S18E,0,0,0.00000,0.00000,1,0.00000,0,0,0.00000,0,5619.00000,97590.00000,8445,Westlands Water District,SERYSIAN,2703,2015-09-16T10:50:40.000Z,SERYSIAN,most current boundary from WWD 2014,2015-09-16T10:49:15.000Z,{0C341128-286B-49B0-B157-25894E71C7FE}
2597547.95718,6453.62606,0,0,10,M19S,18E,34,-120.00379,36.23370,M,19S,M19S18E34,M19S18E,10M19S18E34,10M19S18E,0,0,0.00000,0.00000,1,0.00000,0,0,0.00000,0,5620.00000,97591.00000,8445,Westlands Water District,SERYSIAN,2703,2015-09-16T10:50:40.000Z,SERYSIAN,most current boundary from WWD 2014,2015-09-16T10:49:15.000Z,{0C341128-286B-49B0-B157-25894E71C7FE}
2579721.04192,6424.65064,0,0,10,M19S,18E,33,-120.02183,36.23370,M,19S,M19S18E33,M19S18E,10M19S18E33,10M19S18E,0,0,0.00000,0.00000,1,0.00000,0,0,0.00000,0,5621.00000,97592.00000,8445,Westlands Water District,SERYSIAN,2703,2015-09-16T10:50:40.000Z,SERYSIAN,most current boundary from WWD 2014,2015-09-16T10:49:15.000Z,{0C341128-286B-49B0-B157-25894E71C7FE}
2599137.96405,6449.81578,0,0,10,M19S,17E,36,-120.07666,36.23363,M,19S,M19S17E36,M19S17E,10M19S17E36,10M19S17E,0,0,0.00000,0.00000,1,0.00000,0,0,0.00000,0,5622.00000,97593.00000,8445,Westlands Water District,SERYSIAN,2703,2015-09-16T10:50:40.000Z,SERYSIAN,most current boundary from WWD 2014,2015-09-16T10:49:15.000Z,{0C341128-286B-49B0-B157-25894E71C7FE}
2516954.87444,6346.05159,0,0,10,M19S,17E,35,-120.09440,36.23358,M,19S,M19S17E35,M19S17E,10M19S17E35,10M19S17E,0,0,0.00000,0.00000,1,0.00000,0,0,0.00000,0,5623.00000,97595.00000,8445,Westlands Water District,SERYSIAN,2703,2015-09-16T10:50:40.000Z,SERYSIAN,most current boundary from WWD 2014,2015-09-16T10:49:15.000Z,{0C341128-286B-49B0-B157-25894E71C7FE}
2969275.34201,6907.74556,0,0,10,M19S,17E,31,-120.16838,36.23343,M,19S,M19S17E31,M19S17E,10M19S17E31,10M19S17E,0,0,0.00000,0.00000,1,0.00000,0,0,0.00000,0,5624.00000,97596.00000,8445,Westlands Water District,SERYSIAN,2703,2015-09-16T10:50:40.000Z,SERYSIAN,most current boundary from WWD 2014,2015-09-16T10:49:15.000Z,{0C341128-286B-49B0-B157-25894E71C7FE}
2654250.80182,6517.01558,0,0,10,M19S,17E,32,-120.14899,36.23347,M,19S,M19S17E32,M19S17E,10M19S17E32,10M19S17E,0,0,0.00000,0.00000,1,0.00000,0,0,0.00000,0,5625.00000,97597.00000,8445,Westlands Water District,SERYSIAN,2703,2015-09-16T10:50:40.000Z,SERYSIAN,most current boundary from WWD 2014,2015-09-16T10:49:15.000Z,{0C341128-286B-49B0-B157-25894E71C7FE}
2626321.38968,6482.50541,0,0,10,M19S,17E,33,-120.13077,36.23353,M,19S,M19S17E33,M19S17E,10M19S17E33,10M19S17E,0,0,0.00000,0.00000,1,0.00000,0,0,0.00000,0,5626.00000,97598.00000,8445,Westlands Water District,SERYSIAN,2703,2015-09-16T10:50:40.000Z,SERYSIAN,most current boundary from WWD 2014,2015-09-16T10:49:15.000Z,{0C341128-286B-49B0-B157-25894E71C7FE}
2677411.43298,6546.15589,0,0,10,M19S,17E,34,-120.11242,36.23354,M,19S,M19S17E34,M19S17E,10M19S17E34,10M19S17E,0,0,0.00000,0.00000,1,0.00000,0,0,0.00000,0,5627.00000,97601.00000,8445,Westlands Water District,SERYSIAN,2703,2015-09-16T10:50:40.000Z,SERYSIAN,most current boundary from WWD 2014,2015-09-16T10:49:15.000Z,{0C341128-286B-49B0-B157-25894E71C7FE}
2083037.15315,5805.60669,0,0,10,M19S,16E,36,-120.18586,36.23331,M,19S,M19S16E36,M19S16E,10M19S16E36,10M19S16E,0,0,0.00000,0.00000,1,0.00000,0,0,0.00000,0,5628.00000,97604.00000,8445,Westlands Water District,SERYSIAN,2703,2015-09-16T10:50:40.000Z,SERYSIAN,most current boundary from WWD 2014,2015-09-16T10:49:15.000Z,{0C341128-286B-49B0-B157-25894E71C7FE}
2561882.29474,6402.37282,0,0,10,M19S,16E,35,-120.20200,36.23319,M,19S,M19S16E35,M19S16E,10M19S16E35,10M19S16E,0,0,0.00000,0.00000,1,0.00000,0,0,0.00000,0,5629.00000,97607.00000,8445,Westlands Water District,SERYSIAN,2703,2015-09-16T10:50:40.000Z,SERYSIAN,most current boundary from WWD 2014,2015-09-16T10:49:15.000Z,{0C341128-286B-49B0-B157-25894E71C7FE}
2587472.18061,6434.91188,0,0,10,M19S,16E,34,-120.21991,36.23300,M,19S,M19S16E34,M19S16E,10M19S16E34,10M19S16E,0,0,0.00000,0.00000,1,0.00000,0,0,0.00000,0,5630.00000,97613.00000,8445,Westlands Water District,SERYSIAN,2703,2015-09-16T10:50:40.000Z,SERYSIAN,most current boundary from WWD 2014,2015-09-16T10:49:15.000Z,{0C341128-286B-49B0-B157-25894E71C7FE}
2543527.83155,6380.40610,0,0,10,M19S,16E,33,-120.23767,36.23273,M,19S,M19S16E33,M19S16E,10M19S16E33,10M19S16E,0,0,0.00000,0.00000,1,0.00000,0,0,0.00000,0,5631.00000,97619.00000,8445,Westlands Water District,SERYSIAN,2703,2015-09-16T10:50:40.000Z,SERYSIAN,most current boundary from WWD 2014,2015-09-16T10:49:15.000Z,{0C341128-286B-49B0-B157-25894E71C7FE}
2700208.88930,6588.53322,0,0,10,M19S,16E,32,-120.25571,36.23241,M,19S,M19S16E32,M19S16E,10M19S16E32,10M19S16E,0,0,0.00000,0.00000,1,0.00000,0,0,0.00000,0,5632.00000,97622.00000,8445,Westlands Water District,SERYSIAN,2703,2015-09-16T10:50:40.000Z,SERYSIAN,most current boundary from WWD 2014,2015-09-16T10:49:15.000Z,{0C341128-286B-49B0-B157-25894E71C7FE}
2840263.57081,6748.79670,0,0,10,M20S,18E,03,-120.00383,36.21862,M,20S,M20S18E03,M20S18E,10M20S18E03,10M20S18E,0,0,0.00000,0.00000,1,0.00000,0,0,0.00000,0,5654.00000,97901.00000,8445,Westlands Water District,SERYSIAN,2703,2015-09-16T10:50:40.000Z,SERYSIAN,most current boundary from WWD 2014,2015-09-16T10:49:15.000Z,{0C341128-286B-49B0-B157-25894E71C7FE}
2828139.72358,6732.46764,0,0,10,M20S,18E,04,-120.02182,36.21861,M,20S,M20S18E04,M20S18E,10M20S18E04,10M20S18E,0,0,0.00000,0.00000,1,0.00000,0,0,0.00000,0,5655.00000,97902.00000,8445,Westlands Water District,SERYSIAN,2703,2015-09-16T10:50:40.000Z,SERYSIAN,most current boundary from WWD 2014,2015-09-16T10:49:15.000Z,{0C341128-286B-49B0-B157-25894E71C7FE}
2761207.31088,6654.98135,0,0,10,M20S,18E,05,-120.03962,36.21861,M,20S,M20S18E05,M20S18E,10M20S18E05,10M20S18E,0,0,0.00000,0.00000,1,0.00000,0,0,0.00000,0,5656.00000,97905.00000,8445,Westlands Water District,SERYSIAN,2703,2015-09-16T10:50:40.000Z,SERYSIAN,most current boundary from WWD 2014,2015-09-16T10:49:15.000Z,{0C341128-286B-49B0-B157-25894E71C7FE}
2821883.45502,6726.51223,0,0,10,M20S,18E,02,-119.98591,36.21854,M,20S,M20S18E02,M20S18E,10M20S18E02,10M20S18E,0,0,0.00000,0.00000,1,0.00000,0,0,0.00000,0,5657.00000,97906.00000,8445,Westlands Water District,SERYSIAN,2703,2015-09-16T10:50:40.000Z,SERYSIAN,most current boundary from WWD 2014,2015-09-16T10:49:15.000Z,{0C341128-286B-49B0-B157-25894E71C7FE}
2840293.36939,6747.01890,0,0,10,M20S,18E,01,-119.96796,36.21855,M,20S,M20S18E01,M20S18E,10M20S18E01,10M20S18E,0,0,0.00000,0.00000,1,0.00000,0,0,0.00000,0,5658.00000,97907.00000,8445,Westlands Water District,SERYSIAN,2703,2015-09-16T10:50:40.000Z,SERYSIAN,most current boundary from WWD 2014,2015-09-16T10:49:15.000Z,{0C341128-286B-49B0-B157-25894E71C7FE}
3004709.25114,6933.71757,0,0,10,M20S,18E,06,-120.05803,36.21860,M,20S,M20S18E06,M20S18E,10M20S18E06,10M20S18E,0,0,0.00000,0.00000,1,0.00000,0,0,0.00000,0,5659.00000,97909.00000,8445,Westlands Water District,SERYSIAN,2703,2015-09-16T10:50:40.000Z,SERYSIAN,most current boundary from WWD 2014,2015-09-16T10:49:15.000Z,{0C341128-286B-49B0-B157-25894E71C7FE}
2818837.66601,6720.95975,0,0,10,M20S,17E,01,-120.07665,36.21854,M,20S,M20S17E01,M20S17E,10M20S17E01,10M20S17E,0,0,0.00000,0.00000,1,0.00000,0,0,0.00000,0,5660.00000,97910.00000,8445,Westlands Water District,SERYSIAN,2703,2015-09-16T10:50:40.000Z,SERYSIAN,most current boundary from WWD 2014,2015-09-16T10:49:15.000Z,{0C341128-286B-49B0-B157-25894E71C7FE}
2758160.06838,6654.91156,0,0,10,M20S,17E,02,-120.09437,36.21843,M,20S,M20S17E02,M20S17E,10M20S17E02,10M20S17E,0,0,0.00000,0.00000,1,0.00000,0,0,0.00000,0,5661.00000,97911.00000,8445,Westlands Water District,SERYSIAN,2703,2015-09-16T10:50:40.000Z,SERYSIAN,most current boundary from WWD 2014,2015-09-16T10:49:15.000Z,{0C341128-286B-49B0-B157-25894E71C7FE}
2940629.29864,6862.38737,0,0,10,M20S,17E,03,-120.11233,36.21836,M,20S,M20S17E03,M20S17E,10M20S17E03,10M20S17E,0,0,0.00000,0.00000,1,0.00000,0,0,0.00000,0,5662.00000,97914.00000,8445,Westlands Water District,SERYSIAN,2703,2015-09-16T10:50:40.000Z,SERYSIAN,most current boundary from WWD 2014,2015-09-16T10:49:15.000Z,{0C341128-286B-49B0-B157-25894E71C7FE}
2876086.86999,6789.87517,0,0,10,M20S,17E,04,-120.13064,36.21830,M,20S,M20S17E04,M20S17E,10M20S17E04,10M20S17E,0,0,0.00000,0.00000,1,0.00000,0,0,0.00000,0,5663.00000,97918.00000,8445,Westlands Water District,SERYSIAN,2703,2015-09-16T10:50:40.000Z,SERYSIAN,most current boundary from WWD 2014,2015-09-16T10:49:15.000Z,{0C341128-286B-49B0-B157-25894E71C7FE}
2915226.78658,6834.13086,0,0,10,M20S,17E,05,-120.14886,36.21825,M,20S,M20S17E05,M20S17E,10M20S17E05,10M20S17E,0,0,0.00000,0.00000,1,0.00000,0,0,0.00000,0,5664.00000,97919.00000,8445,Westlands Water District,SERYSIAN,2703,2015-09-16T10:50:40.000Z,SERYSIAN,most current boundary from WWD 2014,2015-09-16T10:49:15.000Z,{0C341128-286B-49B0-B157-25894E71C7FE}
3260622.19682,7224.30815,0,0,10,M20S,17E,06,-120.16827,36.21817,M,20S,M20S17E06,M20S17E,10M20S17E06,10M20S17E,0,0,0.00000,0.00000,1,0.00000,0,0,0.00000,0,5665.00000,97921.00000,8445,Westlands Water District,SERYSIAN,2703,2015-09-16T10:50:40.000Z,SERYSIAN,most current boundary from WWD 2014,2015-09-16T10:49:15.000Z,{0C341128-286B-49B0-B157-25894E71C7FE}
2288140.57664,6125.43101,0,0,10,M20S,16E,01,-120.18573,36.21813,M,20S,M20S16E01,M20S16E,10M20S16E01,10M20S16E,0,0,0.00000,0.00000,1,0.00000,0,0,0.00000,0,5666.00000,97922.00000,8445,Westlands Water District,SERYSIAN,2703,2015-09-16T10:50:40.000Z,SERYSIAN,most current boundary from WWD 2014,2015-09-16T10:49:15.000Z,{0C341128-286B-49B0-B157-25894E71C7FE}
2839494.11635,6747.62609,0,0,10,M20S,16E,02,-120.20188,36.21805,M,20S,M20S16E02,M20S16E,10M20S16E02,10M20S16E,0,0,0.00000,0.00000,1,0.00000,0,0,0.00000,0,5667.00000,97923.00000,8445,Westlands Water District,SERYSIAN,2703,2015-09-16T10:50:40.000Z,SERYSIAN,most current boundary from WWD 2014,2015-09-16T10:49:15.000Z,{0C341128-286B-49B0-B157-25894E71C7FE}
2826726.39855,6729.37169,0,0,10,M20S,16E,03,-120.21982,36.21792,M,20S,M20S16E03,M20S16E,10M20S16E03,10M20S16E,0,0,0.00000,0.00000,1,0.00000,0,0,0.00000,0,5668.00000,97926.00000,8445,Westlands Water District,SERYSIAN,2703,2015-09-16T10:50:40.000Z,SERYSIAN,most current boundary from WWD 2014,2015-09-16T10:49:15.000Z,{0C341128-286B-49B0-B157-25894E71C7FE}
2720365.96271,6591.02267,0,0,10,M20S,16E,04,-120.23761,36.21769,M,20S,M20S16E04,M20S16E,10M20S16E04,10M20S16E,0,0,0.00000,0.00000,1,0.00000,0,0,0.00000,0,5669.00000,97937.00000,8445,Westlands Water District,SERYSIAN,2703,2015-09-16T10:50:40.000Z,SERYSIAN,most current boundary from WWD 2014,2015-09-16T10:49:15.000Z,{0C341128-286B-49B0-B157-25894E71C7FE}
2865374.39484,6752.14697,0,0,10,M20S,16E,05,-120.25572,36.21742,M,20S,M20S16E05,M20S16E,10M20S16E05,10M20S16E,0,0,0.00000,0.00000,1,0.00000,0,0,0.00000,0,5670.00000,97942.00000,8445,Westlands Water District,SERYSIAN,2703,2015-09-16T10:50:40.000Z,SERYSIAN,most current boundary from WWD 2014,2015-09-16T10:49:15.000Z,{0C341128-286B-49B0-B157-25894E71C7FE}
2646177.96567,6507.09575,0,0,10,M20S,17E,12,-120.07658,36.20331,M,20S,M20S17E12,M20S17E,10M20S17E12,10M20S17E,0,0,0.00000,0.00000,1,0.00000,0,0,0.00000,0,5693.00000,98252.00000,8445,Westlands Water District,SERYSIAN,2703,2015-09-16T10:50:40.000Z,SERYSIAN,most current boundary from WWD 2014,2015-09-16T10:49:15.000Z,{0C341128-286B-49B0-B157-25894E71C7FE}
2841677.04901,6744.62971,0,0,10,M20S,18E,07,-120.05801,36.20335,M,20S,M20S18E07,M20S18E,10M20S18E07,10M20S18E,0,0,0.00000,0.00000,1,0.00000,0,0,0.00000,0,5694.00000,98253.00000,8445,Westlands Water District,SERYSIAN,2703,2015-09-16T10:50:40.000Z,SERYSIAN,most current boundary from WWD 2014,2015-09-16T10:49:15.000Z,{0C341128-286B-49B0-B157-25894E71C7FE}
2600146.82961,6451.47121,0,0,10,M20S,18E,08,-120.03962,36.20334,M,20S,M20S18E08,M20S18E,10M20S18E08,10M20S18E,0,0,0.00000,0.00000,1,0.00000,0,0,0.00000,0,5695.00000,98254.00000,8445,Westlands Water District,SERYSIAN,2703,2015-09-16T10:50:40.000Z,SERYSIAN,most current boundary from WWD 2014,2015-09-16T10:49:15.000Z,{0C341128-286B-49B0-B157-25894E71C7FE}
2663454.96214,6528.30790,0,0,10,M20S,18E,09,-120.02183,36.20332,M,20S,M20S18E09,M20S18E,10M20S18E09,10M20S18E,0,0,0.00000,0.00000,1,0.00000,0,0,0.00000,0,5696.00000,98255.00000,8445,Westlands Water District,SERYSIAN,2703,2015-09-16T10:50:40.000Z,SERYSIAN,most current boundary from WWD 2014,2015-09-16T10:49:15.000Z,{0C341128-286B-49B0-B157-25894E71C7FE}
2612827.85586,6467.90049,0,0,10,M20S,18E,10,-120.00393,36.20337,M,20S,M20S18E10,M20S18E,10M20S18E10,10M20S18E,0,0,0.00000,0.00000,1,0.00000,0,0,0.00000,0,5697.00000,98256.00000,8445,Westlands Water District,SERYSIAN,2703,2015-09-16T10:50:40.000Z,SERYSIAN,most current boundary from WWD 2014,2015-09-16T10:49:15.000Z,{0C341128-286B-49B0-B157-25894E71C7FE}
2610233.79844,6462.52279,0,0,10,M20S,18E,11,-119.98597,36.20337,M,20S,M20S18E11,M20S18E,10M20S18E11,10M20S18E,0,0,0.00000,0.00000,1,0.00000,0,0,0.00000,0,5698.00000,98261.00000,8445,Westlands Water District,SERYSIAN,2703,2015-09-16T10:50:40.000Z,SERYSIAN,most current boundary from WWD 2014,2015-09-16T10:49:15.000Z,{0C341128-286B-49B0-B157-25894E71C7FE}
2615977.28347,6469.63930,0,0,10,M20S,18E,12,-119.96796,36.20337,M,20S,M20S18E12,M20S18E,10M20S18E12,10M20S18E,0,0,0.00000,0.00000,1,0.00000,0,0,0.00000,0,5699.00000,98262.00000,8445,Westlands Water District,SERYSIAN,2703,2015-09-16T10:50:40.000Z,SERYSIAN,most current boundary from WWD 2014,2015-09-16T10:49:15.000Z,{0C341128-286B-49B0-B157-25894E71C7FE}
2535386.27046,6370.19068,0,0,10,M20S,17E,11,-120.09429,36.20322,M,20S,M20S17E11,M20S17E,10M20S17E11,10M20S17E,0,0,0.00000,0.00000,1,0.00000,0,0,0.00000,0,5700.00000,98264.00000,8445,Westlands Water District,SERYSIAN,2703,2015-09-16T10:50:40.000Z,SERYSIAN,most current boundary from WWD 2014,2015-09-16T10:49:15.000Z,{0C341128-286B-49B0-B157-25894E71C7FE}
2657465.03050,6521.52478,0,0,10,M20S,17E,10,-120.11221,36.20315,M,20S,M20S17E10,M20S17E,10M20S17E10,10M20S17E,0,0,0.00000,0.00000,1,0.00000,0,0,0.00000,0,5701.00000,98267.00000,8445,Westlands Water District,SERYSIAN,2703,2015-09-16T10:50:40.000Z,SERYSIAN,most current boundary from WWD 2014,2015-09-16T10:49:15.000Z,{0C341128-286B-49B0-B157-25894E71C7FE}
2618133.24770,6472.46264,0,0,10,M20S,17E,09,-120.13047,36.20310,M,20S,M20S17E09,M20S17E,10M20S17E09,10M20S17E,0,0,0.00000,0.00000,1,0.00000,0,0,0.00000,0,5702.00000,98268.00000,8445,Westlands Water District,SERYSIAN,2703,2015-09-16T10:50:40.000Z,SERYSIAN,most current boundary from WWD 2014,2015-09-16T10:49:15.000Z,{0C341128-286B-49B0-B157-25894E71C7FE}
2624031.50112,6480.05235,0,0,10,M20S,17E,08,-120.14864,36.20307,M,20S,M20S17E08,M20S17E,10M20S17E08,10M20S17E,0,0,0.00000,0.00000,1,0.00000,0,0,0.00000,0,5703.00000,98269.00000,8445,Westlands Water District,SERYSIAN,2703,2015-09-16T10:50:40.000Z,SERYSIAN,most current boundary from WWD 2014,2015-09-16T10:49:15.000Z,{0C341128-286B-49B0-B157-25894E71C7FE}
2989057.66312,6934.19271,0,0,10,M20S,17E,07,-120.16812,36.20298,M,20S,M20S17E07,M20S17E,10M20S17E07,10M20S17E,0,0,0.00000,0.00000,1,0.00000,0,0,0.00000,0,5704.00000,98271.00000,8445,Westlands Water District,SERYSIAN,2703,2015-09-16T10:50:40.000Z,SERYSIAN,most current boundary from WWD 2014,2015-09-16T10:49:15.000Z,{0C341128-286B-49B0-B157-25894E71C7FE}
2071654.87542,5794.83098,0,0,10,M20S,16E,12,-120.18562,36.20291,M,20S,M20S16E12,M20S16E,10M20S16E12,10M20S16E,0,0,0.00000,0.00000,1,0.00000,0,0,0.00000,0,5705.00000,98272.00000,8445,Westlands Water District,SERYSIAN,2703,2015-09-16T10:50:40.000Z,SERYSIAN,most current boundary from WWD 2014,2015-09-16T10:49:15.000Z,{0C341128-286B-49B0-B157-25894E71C7FE}
2616340.80184,6469.81309,0,0,10,M20S,16E,11,-120.20178,36.20282,M,20S,M20S16E11,M20S16E,10M20S16E11,10M20S16E,0,0,0.00000,0.00000,1,0.00000,0,0,0.00000,0,5706.00000,98273.00000,8445,Westlands Water District,SERYSIAN,2703,2015-09-16T10:50:40.000Z,SERYSIAN,most current boundary from WWD 2014,2015-09-16T10:49:15.000Z,{0C341128-286B-49B0-B157-25894E71C7FE}
2599387.71691,6449.97919,0,0,10,M20S,16E,10,-120.21968,36.20276,M,20S,M20S16E10,M20S16E,10M20S16E10,10M20S16E,0,0,0.00000,0.00000,1,0.00000,0,0,0.00000,0,5707.00000,98277.00000,8445,Westlands Water District,SERYSIAN,2703,2015-09-16T10:50:40.000Z,SERYSIAN,most current boundary from WWD 2014,2015-09-16T10:49:15.000Z,{0C341128-286B-49B0-B157-25894E71C7FE}
2602293.42197,6469.71236,0,0,10,M20S,16E,09,-120.23747,36.20256,M,20S,M20S16E09,M20S16E,10M20S16E09,10M20S16E,0,0,0.00000,0.00000,1,0.00000,0,0,0.00000,0,5709.00000,98280.00000,8445,Westlands Water District,SERYSIAN,2703,2015-09-16T10:50:40.000Z,SERYSIAN,most current boundary from WWD 2014,2015-09-16T10:49:15.000Z,{0C341128-286B-49B0-B157-25894E71C7FE}
2722730.95448,6622.71830,0,0,10,M20S,16E,08,-120.25568,36.20244,M,20S,M20S16E08,M20S16E,10M20S16E08,10M20S16E,0,0,0.00000,0.00000,1,0.00000,0,0,0.00000,0,5710.00000,98281.00000,8445,Westlands Water District,SERYSIAN,2703,2015-09-16T10:50:40.000Z,SERYSIAN,most current boundary from WWD 2014,2015-09-16T10:49:15.000Z,{0C341128-286B-49B0-B157-25894E71C7FE}
2615305.05135,6468.82959,0,0,10,M20S,18E,14,-119.98599,36.18885,M,20S,M20S18E14,M20S18E,10M20S18E14,10M20S18E,0,0,0.00000,0.00000,1,0.00000,0,0,0.00000,0,5729.00000,98581.00000,8445,Westlands Water District,SERYSIAN,2703,2015-09-16T10:50:40.000Z,SERYSIAN,most current boundary from WWD 2014,2015-09-16T10:49:15.000Z,{0C341128-286B-49B0-B157-25894E71C7FE}
2615662.23851,6469.22680,0,0,10,M20S,18E,13,-119.96800,36.18880,M,20S,M20S18E13,M20S18E,10M20S18E13,10M20S18E,0,0,0.00000,0.00000,1,0.00000,0,0,0.00000,0,5730.00000,98582.00000,8445,Westlands Water District,SERYSIAN,2703,2015-09-16T10:50:40.000Z,SERYSIAN,most current boundary from WWD 2014,2015-09-16T10:49:15.000Z,{0C341128-286B-49B0-B157-25894E71C7FE}
2555311.66145,6397.48709,0,0,10,M20S,18E,15,-120.00392,36.18884,M,20S,M20S18E15,M20S18E,10M20S18E15,10M20S18E,0,0,0.00000,0.00000,1,0.00000,0,0,0.00000,0,5731.00000,98584.00000,8445,Westlands Water District,SERYSIAN,2703,2015-09-16T10:50:40.000Z,SERYSIAN,most current boundary from WWD 2014,2015-09-16T10:49:15.000Z,{0C341128-286B-49B0-B157-25894E71C7FE}
2517699.72578,6347.59265,0,0,10,M20S,17E,14,-120.09427,36.18869,M,20S,M20S17E14,M20S17E,10M20S17E14,10M20S17E,0,0,0.00000,0.00000,1,0.00000,0,0,0.00000,0,5732.00000,98588.00000,8445,Westlands Water District,SERYSIAN,2703,2015-09-16T10:50:40.000Z,SERYSIAN,most current boundary from WWD 2014,2015-09-16T10:49:15.000Z,{0C341128-286B-49B0-B157-25894E71C7FE}
2583122.68791,6429.46498,0,0,10,M20S,17E,13,-120.07658,36.18874,M,20S,M20S17E13,M20S17E,10M20S17E13,10M20S17E,0,0,0.00000,0.00000,1,0.00000,0,0,0.00000,0,5733.00000,98589.00000,8445,Westlands Water District,SERYSIAN,2703,2015-09-16T10:50:40.000Z,SERYSIAN,most current boundary from WWD 2014,2015-09-16T10:49:15.000Z,{0C341128-286B-49B0-B157-25894E71C7FE}
2655350.59341,6518.19193,0,0,10,M20S,17E,15,-120.11210,36.18862,M,20S,M20S17E15,M20S17E,10M20S17E15,10M20S17E,0,0,0.00000,0.00000,1,0.00000,0,0,0.00000,0,5734.00000,98590.00000,8445,Westlands Water District,SERYSIAN,2703,2015-09-16T10:50:40.000Z,SERYSIAN,most current boundary from WWD 2014,2015-09-16T10:49:15.000Z,{0C341128-286B-49B0-B157-25894E71C7FE}
2743007.47449,6629.22083,0,0,10,M20S,18E,18,-120.05799,36.18876,M,20S,M20S18E18,M20S18E,10M20S18E18,10M20S18E,0,0,0.00000,0.00000,1,0.00000,0,0,0.00000,0,5735.00000,98591.00000,8445,Westlands Water District,SERYSIAN,2703,2015-09-16T10:50:40.000Z,SERYSIAN,most current boundary from WWD 2014,2015-09-16T10:49:15.000Z,{0C341128-286B-49B0-B157-25894E71C7FE}
2660497.67971,6524.45861,0,0,10,M20S,17E,16,-120.13032,36.18854,M,20S,M20S17E16,M20S17E,10M20S17E16,10M20S17E,0,0,0.00000,0.00000,1,0.00000,0,0,0.00000,0,5736.00000,98592.00000,8445,Westlands Water District,SERYSIAN,2703,2015-09-16T10:50:40.000Z,SERYSIAN,most current boundary from WWD 2014,2015-09-16T10:49:15.000Z,{0C341128-286B-49B0-B157-25894E71C7FE}
2515931.97644,6344.78717,0,0,10,M20S,18E,17,-120.03963,36.18875,M,20S,M20S18E17,M20S18E,10M20S18E17,10M20S18E,0,0,0.00000,0.00000,1,0.00000,0,0,0.00000,0,5737.00000,98593.00000,8445,Westlands Water District,SERYSIAN,2703,2015-09-16T10:50:40.000Z,SERYSIAN,most current boundary from WWD 2014,2015-09-16T10:49:15.000Z,{0C341128-286B-49B0-B157-25894E71C7FE}
