AREA,PERIMETER,PLSNET_,PLSNET_ID,COUNTY_CD,MTOWN,RANGE,SECTION,SOURCE,HYDROAREA,BASIN,REGIONNAME,FRQ_SECNBA,DDLONG,DDLAT,BASE_LN_ME,TOWNSHIP,MTRS,MTR,CO_MTRS,REGION,CO_MTR
2553331.37012000009,6394.59311000000,127431.00000000000,129003.00000000000,15,S09N,19W,18,1,556.30000000000,55630,CENTRAL VALLEY,1.00000000000,-118.93289000000,34.86945000000,S,09N,S09N19W18,S09N19W,15S09N19W18,5,15S09N19W
2740216.12060000002,6622.14814000000,127443.00000000000,129015.00000000000,15,S09N,11W,19,1,626.50000000000,62650,LAHONTAN,1.00000000000,-118.08674000000,34.85804000000,S,09N,S09N11W19,S09N11W,15S09N11W19,6,15S09N11W
2652493.52977999998,6514.73721000000,127451.00000000000,129023.00000000000,15,S09N,12W,24,1,626.50000000000,62650,LAHONTAN,1.00000000000,-118.10482000000,34.85782000000,S,09N,S09N12W24,S09N12W,15S09N12W24,6,15S09N12W
2649480.17651000014,6517.09382000000,127464.00000000000,129036.00000000000,15,S09N,12W,23,1,626.50000000000,62650,LAHONTAN,1.00000000000,-118.12270000000,34.85761000000,S,09N,S09N12W23,S09N12W,15S09N12W23,6,15S09N12W
2616013.10961999977,6476.96594000000,127480.00000000000,129052.00000000000,15,S09N,12W,22,1,626.50000000000,62650,LAHONTAN,1.00000000000,-118.14056000000,34.85737000000,S,09N,S09N12W22,S09N12W,15S09N12W22,6,15S09N12W
2605115.92040999979,6456.49144000000,127488.00000000000,129060.00000000000,15,S09N,12W,21,1,626.50000000000,62650,LAHONTAN,1.00000000000,-118.15831000000,34.85718000000,S,09N,S09N12W21,S09N12W,15S09N12W21,6,15S09N12W
2610586.44751999993,6463.59558000000,127501.00000000000,129073.00000000000,15,S09N,12W,20,1,626.50000000000,62650,LAHONTAN,1.00000000000,-118.17601000000,34.85688000000,S,09N,S09N12W20,S09N12W,15S09N12W20,6,15S09N12W
2616592.54028999992,6470.75100000000,127513.00000000000,129085.00000000000,15,S09N,12W,19,1,626.50000000000,62650,LAHONTAN,1.00000000000,-118.19370000000,34.85661000000,S,09N,S09N12W19,S09N12W,15S09N12W19,6,15S09N12W
2624922.20068999985,6480.71653000000,127527.00000000000,129099.00000000000,15,S09N,13W,24,1,626.50000000000,62650,LAHONTAN,1.00000000000,-118.21147000000,34.85644000000,S,09N,S09N13W24,S09N13W,15S09N13W24,6,15S09N13W
2603822.38231999986,6454.59472000000,127532.00000000000,129104.00000000000,15,S09N,13W,23,1,626.50000000000,62650,LAHONTAN,1.00000000000,-118.22919000000,34.85641000000,S,09N,S09N13W23,S09N13W,15S09N13W23,6,15S09N13W
2592511.19041999988,6450.13947000000,127537.00000000000,129109.00000000000,15,S09N,13W,22,1,626.50000000000,62650,LAHONTAN,1.00000000000,-118.24677000000,34.85641000000,S,09N,S09N13W22,S09N13W,15S09N13W22,6,15S09N13W
2582068.96289000008,6427.83934000000,127544.00000000000,129116.00000000000,15,S09N,13W,21,1,626.50000000000,62650,LAHONTAN,1.00000000000,-118.26445000000,34.85639000000,S,09N,S09N13W21,S09N13W,15S09N13W21,6,15S09N13W
2568101.28538999986,6410.66299000000,127553.00000000000,129125.00000000000,15,S09N,13W,20,1,626.50000000000,62650,LAHONTAN,1.00000000000,-118.28213000000,34.85633000000,S,09N,S09N13W20,S09N13W,15S09N13W20,6,15S09N13W
2642917.80663000001,6503.19356000000,127556.00000000000,129128.00000000000,15,S09N,13W,19,1,626.50000000000,62650,LAHONTAN,1.00000000000,-118.29988000000,34.85628000000,S,09N,S09N13W19,S09N13W,15S09N13W19,6,15S09N13W
2594780.40770999994,6443.53784000000,127576.00000000000,129148.00000000000,15,S09N,14W,24,1,626.50000000000,62650,LAHONTAN,2.00000000000,-118.31769000000,34.85617000000,S,09N,S09N14W24,S09N14W,15S09N14W24,6,15S09N14W
2625717.73652999988,6483.60107000000,127578.00000000000,129150.00000000000,15,S09N,07W,29,1,626.50000000000,62650,LAHONTAN,2.00000000000,-117.64050000000,34.84417000000,S,09N,S09N07W29,S09N07W,15S09N07W29,6,15S09N07W
2683008.31834999984,6552.44911000000,127580.00000000000,129152.00000000000,15,S09N,07W,30,1,626.50000000000,62650,LAHONTAN,1.00000000000,-117.65831000000,34.84434000000,S,09N,S09N07W30,S09N07W,15S09N07W30,6,15S09N07W
2602924.74561000010,6453.18002000000,127583.00000000000,129155.00000000000,15,S09N,14W,23,1,626.40000000000,62640,LAHONTAN,3.00000000000,-118.33530000000,34.85600000000,S,09N,S09N14W23,S09N14W,15S09N14W23,6,15S09N14W
2652242.18261000002,6514.59541000000,127587.00000000000,129159.00000000000,15,S09N,08W,25,1,626.50000000000,62650,LAHONTAN,1.00000000000,-117.67625000000,34.84452000000,S,09N,S09N08W25,S09N08W,15S09N08W25,6,15S09N08W
2656986.68164000008,6520.38045000000,127588.00000000000,129160.00000000000,15,S09N,08W,26,1,626.50000000000,62650,LAHONTAN,1.00000000000,-117.69417000000,34.84463000000,S,09N,S09N08W26,S09N08W,15S09N08W26,6,15S09N08W
2606050.37085000006,6457.97692000000,127589.00000000000,129161.00000000000,15,S09N,14W,22,1,626.40000000000,62640,LAHONTAN,2.00000000000,-118.35287000000,34.85582000000,S,09N,S09N14W22,S09N14W,15S09N14W22,6,15S09N14W
2628787.79883000022,6484.66453000000,127592.00000000000,129164.00000000000,15,S09N,20W,16,1,556.30000000000,55630,CENTRAL VALLEY,1.00000000000,-119.00351000000,34.86319000000,S,09N,S09N20W16,S09N20W,15S09N20W16,5,15S09N20W
2659833.80041000014,6524.49953000000,127594.00000000000,129166.00000000000,15,S09N,20W,15,1,556.30000000000,55630,CENTRAL VALLEY,1.00000000000,-118.98562000000,34.86300000000,S,09N,S09N20W15,S09N20W,15S09N20W15,5,15S09N20W
2600173.64502000017,6450.28759000000,127598.00000000000,129170.00000000000,15,S09N,08W,27,1,626.50000000000,62650,LAHONTAN,1.00000000000,-117.71200000000,34.84465000000,S,09N,S09N08W27,S09N08W,15S09N08W27,6,15S09N08W
2716147.11548000015,6593.28164000000,127600.00000000000,129172.00000000000,15,S09N,20W,17,1,556.30000000000,55630,CENTRAL VALLEY,1.00000000000,-119.02146000000,34.86308000000,S,09N,S09N20W17,S09N20W,15S09N20W17,5,15S09N20W
2628691.77588000009,6491.46226000000,127601.00000000000,129173.00000000000,15,S09N,14W,21,1,626.40000000000,62640,LAHONTAN,2.00000000000,-118.37056000000,34.85570000000,S,09N,S09N14W21,S09N14W,15S09N14W21,6,15S09N14W
2569241.62681999989,6415.61862000000,127603.00000000000,129175.00000000000,15,S09N,22W,16,1,556.30000000000,55630,CENTRAL VALLEY,2.00000000000,-119.23448000000,34.86456000000,S,09N,S09N22W16,S09N22W,15S09N22W16,5,15S09N22W
2659212.30371000012,6523.26574000000,127604.00000000000,129176.00000000000,15,S09N,22W,15,1,556.30000000000,55630,CENTRAL VALLEY,2.00000000000,-119.21658000000,34.86467000000,S,09N,S09N22W15,S09N22W,15S09N22W15,5,15S09N22W
2540020.96045000013,6375.54573000000,127605.00000000000,129177.00000000000,15,S09N,20W,14,1,556.30000000000,55630,CENTRAL VALLEY,1.00000000000,-118.96786000000,34.86268000000,S,09N,S09N20W14,S09N20W,15S09N20W14,5,15S09N20W
2573402.48914000019,6417.55426000000,127606.00000000000,129178.00000000000,15,S09N,22W,14,1,556.30000000000,55630,CENTRAL VALLEY,2.00000000000,-119.19884000000,34.86448000000,S,09N,S09N22W14,S09N22W,15S09N22W14,5,15S09N22W
2602876.64307000022,6454.74131000000,127608.00000000000,129180.00000000000,15,S09N,22W,13,1,556.30000000000,55630,CENTRAL VALLEY,1.00000000000,-119.18129000000,34.86433000000,S,09N,S09N22W13,S09N22W,15S09N22W13,5,15S09N22W
2623366.56639999989,6479.61538000000,127609.00000000000,129181.00000000000,15,S09N,08W,28,1,626.50000000000,62650,LAHONTAN,1.00000000000,-117.72976000000,34.84488000000,S,09N,S09N08W28,S09N08W,15S09N08W28,6,15S09N08W
2801276.30651000002,6700.90198000000,127611.00000000000,129183.00000000000,15,S09N,21W,18,1,556.30000000000,55630,CENTRAL VALLEY,1.00000000000,-119.16293000000,34.86422000000,S,09N,S09N21W18,S09N21W,15S09N21W18,5,15S09N21W
2582184.89648000011,6428.39658000000,127612.00000000000,129184.00000000000,15,S09N,21W,15,1,556.30000000000,55630,CENTRAL VALLEY,1.00000000000,-119.10954000000,34.86369000000,S,09N,S09N21W15,S09N21W,15S09N21W15,5,15S09N21W
2606761.22325999988,6459.72050000000,127613.00000000000,129185.00000000000,15,S09N,21W,14,1,556.30000000000,55630,CENTRAL VALLEY,1.00000000000,-119.09215000000,34.86350000000,S,09N,S09N21W14,S09N21W,15S09N21W14,5,15S09N21W
2635745.16063999990,6492.02055000000,127614.00000000000,129186.00000000000,15,S09N,08W,29,1,626.50000000000,62650,LAHONTAN,1.00000000000,-117.74764000000,34.84507000000,S,09N,S09N08W29,S09N08W,15S09N08W29,6,15S09N08W
5346616.23254000023,9780.12475000000,127615.00000000000,129187.00000000000,15,S09N,20W,18,1,556.30000000000,55630,CENTRAL VALLEY,1.00000000000,-119.04833000000,34.86307000000,S,09N,S09N20W18,S09N20W,15S09N20W18,5,15S09N20W
2644091.69090999989,6505.81384000000,127617.00000000000,129189.00000000000,15,S09N,21W,13,1,556.30000000000,55630,CENTRAL VALLEY,1.00000000000,-119.07473000000,34.86326000000,S,09N,S09N21W13,S09N21W,15S09N21W13,5,15S09N21W
2587202.23999000015,6433.97609000000,127618.00000000000,129190.00000000000,15,S09N,21W,17,1,556.30000000000,55630,CENTRAL VALLEY,1.00000000000,-119.14460000000,34.86400000000,S,09N,S09N21W17,S09N21W,15S09N21W17,5,15S09N21W
2579883.67786000017,6428.39952000000,127619.00000000000,129191.00000000000,15,S09N,21W,16,1,556.30000000000,55630,CENTRAL VALLEY,1.00000000000,-119.12702000000,34.86385000000,S,09N,S09N21W16,S09N21W,15S09N21W16,5,15S09N21W
2526501.18189000012,6358.52834000000,127622.00000000000,129194.00000000000,15,S09N,20W,13,1,556.30000000000,55630,CENTRAL VALLEY,1.00000000000,-118.95038000000,34.86238000000,S,09N,S09N20W13,S09N20W,15S09N20W13,5,15S09N20W
2576017.44334999984,6423.64035000000,127624.00000000000,129196.00000000000,15,S09N,14W,20,1,626.40000000000,62640,LAHONTAN,1.00000000000,-118.38816000000,34.85558000000,S,09N,S09N14W20,S09N14W,15S09N14W20,6,15S09N14W
2652832.98022999987,6515.48207000000,127628.00000000000,129200.00000000000,15,S09N,08W,30,1,626.50000000000,62650,LAHONTAN,1.00000000000,-117.76556000000,34.84522000000,S,09N,S09N08W30,S09N08W,15S09N08W30,6,15S09N08W
2588803.64820000017,6436.03959000000,127633.00000000000,129205.00000000000,15,S09N,09W,25,1,626.50000000000,62650,LAHONTAN,1.00000000000,-117.78325000000,34.84527000000,S,09N,S09N09W25,S09N09W,15S09N09W25,6,15S09N09W
2597901.40745999990,6444.35923000000,127638.00000000000,129210.00000000000,15,S09N,14W,19,1,626.40000000000,62640,LAHONTAN,1.00000000000,-118.40572000000,34.85541000000,S,09N,S09N14W19,S09N14W,15S09N14W19,6,15S09N14W
2631826.01073999982,6489.51603000000,127641.00000000000,129213.00000000000,15,S09N,09W,26,1,626.50000000000,62650,LAHONTAN,1.00000000000,-117.80090000000,34.84523000000,S,09N,S09N09W26,S09N09W,15S09N09W26,6,15S09N09W
2430983.60878999997,6240.06274000000,127642.00000000000,129214.00000000000,15,S09N,22W,17,1,556.30000000000,55630,CENTRAL VALLEY,2.00000000000,-119.25231000000,34.86431000000,S,09N,S09N22W17,S09N22W,15S09N22W17,5,15S09N22W
2616899.35375999985,6473.48794000000,127645.00000000000,129217.00000000000,15,S09N,15W,24,1,626.40000000000,62640,LAHONTAN,2.00000000000,-118.42338000000,34.85526000000,S,09N,S09N15W24,S09N15W,15S09N15W24,6,15S09N15W
2320986.34810000006,6064.25948000000,127647.00000000000,129219.00000000000,15,S09N,22W,18,1,556.30000000000,55630,CENTRAL VALLEY,2.00000000000,-119.26946000000,34.86422000000,S,09N,S09N22W18,S09N22W,15S09N22W18,5,15S09N22W
2641898.76831000019,6501.89805000000,127648.00000000000,129220.00000000000,15,S09N,09W,27,1,626.50000000000,62650,LAHONTAN,1.00000000000,-117.81875000000,34.84518000000,S,09N,S09N09W27,S09N09W,15S09N09W27,6,15S09N09W
2622125.94188999990,6476.43056000000,127650.00000000000,129222.00000000000,15,S09N,15W,23,1,626.40000000000,62640,LAHONTAN,2.00000000000,-118.44104000000,34.85520000000,S,09N,S09N15W23,S09N15W,15S09N15W23,6,15S09N15W
2618859.38989000022,6473.26670000000,127655.00000000000,129227.00000000000,15,S09N,15W,22,1,626.40000000000,62640,LAHONTAN,1.00000000000,-118.45867000000,34.85504000000,S,09N,S09N15W22,S09N15W,15S09N15W22,6,15S09N15W
2662219.57763999980,6527.99653000000,127657.00000000000,129229.00000000000,15,S09N,09W,28,1,626.50000000000,62650,LAHONTAN,1.00000000000,-117.83665000000,34.84493000000,S,09N,S09N09W28,S09N09W,15S09N09W28,6,15S09N09W
2589713.83764000004,6438.44707000000,127663.00000000000,129235.00000000000,15,S09N,15W,21,1,626.40000000000,62640,LAHONTAN,1.00000000000,-118.47617000000,34.85485000000,S,09N,S09N15W21,S09N15W,15S09N15W21,6,15S09N15W
