AREA,PERIMETER,PLS16_,PLS16_ID,COUNTY_CD,MTOWN,RANGE,SECTION,DDLONG,DDLAT,BASE_LN_ME,TOWNSHIP,MTRS,MTR,CO_MTRS
2592861.47699,6452.15990,616,14441938,16,M21S,22E,14,-119.56228,36.10270,M,21S,M21S22E14,M21S22E,16M21S22E14
2549460.46558,6387.47115,617,14441939,16,M21S,22E,17,-119.61578,36.10280,M,21S,M21S22E17,M21S22E,16M21S22E17
2630143.07306,6485.17755,618,14441940,16,M21S,22E,16,-119.59798,36.10278,M,21S,M21S22E16,M21S22E,16M21S22E16
2581120.32541,6424.66713,619,14441941,16,M21S,22E,15,-119.58008,36.10273,M,21S,M21S22E15,M21S22E,16M21S22E15
2676630.68013,6547.41253,620,14441944,16,M21S,22E,18,-119.63388,36.10262,M,21S,M21S22E18,M21S22E,16M21S22E18
2565390.53639,6405.47707,621,14441945,16,M21S,21E,13,-119.65211,36.10255,M,21S,M21S21E13,M21S21E,16M21S21E13
2601648.77809,6452.54707,622,14441947,16,M21S,21E,14,-119.67007,36.10247,M,21S,M21S21E14,M21S21E,16M21S21E14
2632744.55914,6492.58490,623,14441949,16,M21S,21E,16,-119.70587,36.10239,M,21S,M21S21E16,M21S21E,16M21S21E16
2549054.34906,6386.81954,624,14441950,16,M21S,21E,15,-119.68795,36.10244,M,21S,M21S21E15,M21S21E,16M21S21E15
2580883.64661,6423.05733,625,14441952,16,M21S,21E,17,-119.72382,36.10228,M,21S,M21S21E17,M21S21E,16M21S21E17
2861878.68823,6778.82621,626,14441953,16,M21S,21E,18,-119.74256,36.10232,M,21S,M21S21E18,M21S21E,16M21S21E18
2566297.22611,6391.34128,627,14441956,16,M21S,19E,13,-119.86866,36.10240,M,21S,M21S19E13,M21S19E,16M21S19E13
2630008.03400,6487.00776,628,14441958,16,M21S,20E,15,-119.79697,36.10235,M,21S,M21S20E15,M21S20E,16M21S20E15
2588938.85585,6436.12649,629,14441959,16,M21S,20E,14,-119.77896,36.10238,M,21S,M21S20E14,M21S20E,16M21S20E14
2603814.80121,6454.28488,630,14645572,16,M21S,19E,16,-119.92209,36.10242,M,21S,M21S19E16,M21S19E,16M21S19E16
2618762.54492,6470.42520,631,14441962,16,M21S,19E,15,-119.90424,36.10241,M,21S,M21S19E15,M21S19E,16M21S19E15
2521037.24989,6352.80496,632,14441963,16,M21S,20E,13,-119.76122,36.10233,M,21S,M21S20E13,M21S20E,16M21S20E13
2570095.15203,6412.34809,633,14441968,16,M21S,20E,16,-119.81490,36.10230,M,21S,M21S20E16,M21S20E,16M21S20E16
2555352.49009,6268.59551,634,14645581,16,M21S,18E,17,-120.04744,36.10247,M,21S,M21S18E17,M21S18E,16M21S18E17
2599533.66892,6448.83491,635,14645583,16,M21S,18E,16,-120.02953,36.10244,M,21S,M21S18E16,M21S18E,16M21S18E16
2609748.15162,6461.97208,636,14645584,16,M21S,18E,15,-120.01164,36.10244,M,21S,M21S18E15,M21S18E,16M21S18E15
2592220.07469,6440.46885,637,14441974,16,M21S,19E,14,-119.88638,36.10236,M,21S,M21S19E14,M21S19E,16M21S19E14
2604508.52676,6455.43898,638,14645590,16,M21S,18E,13,-119.97568,36.10239,M,21S,M21S18E13,M21S18E,16M21S18E13
2603238.30079,6454.50045,639,14645591,16,M21S,19E,18,-119.95770,36.10237,M,21S,M21S19E18,M21S19E,16M21S19E18
2568857.62678,6411.40527,640,14441981,16,M21S,20E,18,-119.85089,36.10232,M,21S,M21S20E18,M21S20E,16M21S20E18
2610177.23001,6464.12453,641,14645593,16,M21S,18E,14,-119.99368,36.10238,M,21S,M21S18E14,M21S18E,16M21S18E14
2567591.78084,6408.93972,642,14645594,16,M21S,19E,17,-119.93986,36.10234,M,21S,M21S19E17,M21S19E,16M21S19E17
2618616.89628,6474.11662,643,14441985,16,M21S,20E,17,-119.83284,36.10223,M,21S,M21S20E17,M21S20E,16M21S20E17
911577.24292,4595.98534,644,14645644,16,M21S,18E,18,-120.06168,36.09797,M,21S,M21S18E18,M21S18E,16M21S18E18
2590230.43768,6437.17094,645,14442239,16,M21S,22E,24,-119.54424,36.08815,M,21S,M21S22E24,M21S22E,16M21S22E24
1355.19882,2433.74626,646,14645851,16,M21S,23E,19,-119.53527,36.08696,M,21S,M21S23E19,M21S23E,16M21S23E19
2593856.78888,6439.27130,647,14442244,16,M21S,22E,23,-119.56216,36.08813,M,21S,M21S22E23,M21S22E,16M21S22E23
2595179.22260,6446.70109,648,14442245,16,M21S,22E,22,-119.58001,36.08814,M,21S,M21S22E22,M21S22E,16M21S22E22
2646489.99841,6509.29893,649,14442247,16,M21S,22E,21,-119.59794,36.08817,M,21S,M21S22E21,M21S22E,16M21S22E21
2586656.77094,6434.24734,650,14442249,16,M21S,22E,20,-119.61578,36.08809,M,21S,M21S22E20,M21S22E,16M21S22E20
2733819.07999,6614.68482,651,14442250,16,M21S,22E,19,-119.63382,36.08805,M,21S,M21S22E19,M21S22E,16M21S22E19
2622079.64136,6476.95232,652,14442251,16,M21S,21E,24,-119.65195,36.08801,M,21S,M21S21E24,M21S21E,16M21S21E24
2650265.71899,6512.28138,653,14442252,16,M21S,21E,23,-119.66985,36.08794,M,21S,M21S21E23,M21S21E,16M21S21E23
2601286.73907,6452.23174,654,14442256,16,M21S,21E,22,-119.68773,36.08790,M,21S,M21S21E22,M21S21E,16M21S21E22
2663773.56412,6528.61312,655,14442257,16,M21S,21E,21,-119.70571,36.08788,M,21S,M21S21E21,M21S21E,16M21S21E21
2564281.01822,6405.45455,656,14442258,16,M21S,21E,20,-119.72371,36.08780,M,21S,M21S21E20,M21S21E,16M21S21E20
2515443.64900,6345.43690,657,14442259,16,M21S,20E,24,-119.76131,36.08783,M,21S,M21S20E24,M21S20E,16M21S20E24
2894420.95966,6830.23750,658,14442260,16,M21S,21E,19,-119.74261,36.08783,M,21S,M21S21E19,M21S21E,16M21S21E19
2615588.43439,6469.17987,659,14442261,16,M21S,20E,23,-119.77891,36.08783,M,21S,M21S20E23,M21S20E,16M21S20E23
2637476.05847,6496.20778,660,14442262,16,M21S,20E,22,-119.79693,36.08786,M,21S,M21S20E22,M21S20E,16M21S20E22
2598332.70733,6463.58463,661,14442265,16,M21S,19E,24,-119.86858,36.08779,M,21S,M21S19E24,M21S19E,16M21S19E24
2611739.80104,6464.79583,662,14442266,16,M21S,20E,19,-119.85081,36.08783,M,21S,M21S20E19,M21S20E,16M21S20E19
2575361.64336,6326.84971,663,14645882,16,M21S,18E,19,-120.06524,36.08796,M,21S,M21S18E19,M21S18E,16M21S18E19
2556425.21450,6397.97907,664,14442274,16,M21S,20E,21,-119.81488,36.08782,M,21S,M21S20E21,M21S20E,16M21S20E21
2628750.44820,6486.35283,665,14442275,16,M21S,19E,22,-119.90417,36.08775,M,21S,M21S19E22,M21S19E,16M21S19E22
2632815.30759,6494.09835,666,14442276,16,M21S,19E,23,-119.88633,36.08773,M,21S,M21S19E23,M21S19E,16M21S19E23
2618823.40910,6473.33899,667,14442277,16,M21S,20E,20,-119.83284,36.08779,M,21S,M21S20E20,M21S20E,16M21S20E20
2589388.79882,6434.12966,668,14645889,16,M21S,18E,20,-120.04734,36.08792,M,21S,M21S18E20,M21S18E,16M21S18E20
2582503.37792,6430.14627,669,14645890,16,M21S,18E,21,-120.02950,36.08791,M,21S,M21S18E21,M21S18E,16M21S18E21
2624716.41434,6480.52448,670,14645893,16,M21S,18E,24,-119.97569,36.08789,M,21S,M21S18E24,M21S18E,16M21S18E24
2595754.87661,6444.85840,671,14645894,16,M21S,19E,19,-119.95770,36.08789,M,21S,M21S19E19,M21S19E,16M21S19E19
2605292.56750,6452.27571,672,14645895,16,M21S,18E,23,-119.99369,36.08785,M,21S,M21S18E23,M21S18E,16M21S18E23
2599267.15520,6448.97708,673,14645896,16,M21S,18E,22,-120.01163,36.08786,M,21S,M21S18E22,M21S18E,16M21S18E22
2570974.57769,6414.29339,674,14442288,16,M21S,19E,20,-119.93987,36.08782,M,21S,M21S19E20,M21S19E,16M21S19E20
2599461.12011,6449.83531,675,14442289,16,M21S,19E,21,-119.92204,36.08776,M,21S,M21S19E21,M21S19E,16M21S19E21
1046849.19397,4963.98466,676,14645929,16,M21S,17E,24,-120.07993,36.08361,M,21S,M21S17E24,M21S17E,16M21S17E24
2581309.49780,6427.36628,677,14442560,16,M21S,22E,26,-119.56209,36.07373,M,21S,M21S22E26,M21S22E,16M21S22E26
2560527.29642,6402.24477,678,14442561,16,M21S,22E,25,-119.54426,36.07366,M,21S,M21S22E25,M21S22E,16M21S22E25
2555133.08099,6393.98230,679,14442563,16,M21S,22E,27,-119.57996,36.07370,M,21S,M21S22E27,M21S22E,16M21S22E27
2616542.01288,6470.71284,680,14442567,16,M21S,22E,28,-119.59793,36.07354,M,21S,M21S22E28,M21S22E,16M21S22E28
2560875.57214,6396.78794,681,14442568,16,M21S,22E,29,-119.61578,36.07350,M,21S,M21S22E29,M21S22E,16M21S22E29
2661906.43620,6529.22370,682,14442570,16,M21S,22E,30,-119.63374,36.07340,M,21S,M21S22E30,M21S22E,16M21S22E30
2569046.19753,6417.90858,683,14442573,16,M21S,21E,25,-119.65179,36.07329,M,21S,M21S21E25,M21S21E,16M21S21E25
2615598.18375,6469.35846,684,14442574,16,M21S,21E,26,-119.66959,36.07323,M,21S,M21S21E26,M21S21E,16M21S21E26
2613137.46429,6466.53295,685,14442575,16,M21S,21E,27,-119.68748,36.07324,M,21S,M21S21E27,M21S21E,16M21S21E27
2653301.25220,6516.11196,686,14442576,16,M21S,21E,28,-119.70558,36.07330,M,21S,M21S21E28,M21S21E,16M21S21E28
2920740.69446,6839.31866,687,14442577,16,M21S,21E,30,-119.74262,36.07339,M,21S,M21S21E30,M21S21E,16M21S21E30
2562841.91257,6403.67920,688,14442579,16,M21S,21E,29,-119.72363,36.07331,M,21S,M21S21E29,M21S21E,16M21S21E29
2481929.27724,6302.83581,689,14442580,16,M21S,20E,25,-119.76134,36.07331,M,21S,M21S20E25,M21S20E,16M21S20E25
2703325.61874,6577.23385,690,14442582,16,M21S,20E,29,-119.83277,36.07315,M,21S,M21S20E29,M21S20E,16M21S20E29
2660057.73705,6524.75935,691,14442583,16,M21S,20E,28,-119.81481,36.07318,M,21S,M21S20E28,M21S20E,16M21S20E28
2633668.45570,6482.25302,692,14646196,16,M21S,18E,30,-120.06527,36.07346,M,21S,M21S18E30,M21S18E,16M21S18E30
2590990.90379,6438.63293,693,14442588,16,M21S,20E,26,-119.77890,36.07329,M,21S,M21S20E26,M21S20E,16M21S20E26
2580530.25084,6384.26273,694,14646202,16,M21S,17E,25,-120.08321,36.07336,M,21S,M21S17E25,M21S17E,16M21S17E25
2626802.48328,6483.20350,695,14442593,16,M21S,20E,27,-119.79686,36.07319,M,21S,M21S20E27,M21S20E,16M21S20E27
2569863.76027,6412.35198,696,14646208,16,M21S,18E,29,-120.04731,36.07344,M,21S,M21S18E29,M21S18E,16M21S18E29
2589112.21795,6435.42405,697,14646209,16,M21S,18E,28,-120.02947,36.07341,M,21S,M21S18E28,M21S18E,16M21S18E28
2603932.42571,6459.01744,698,14646211,16,M21S,18E,26,-119.99371,36.07332,M,21S,M21S18E26,M21S18E,16M21S18E26
2652785.43508,6512.59913,699,14646212,16,M21S,18E,25,-119.97569,36.07331,M,21S,M21S18E25,M21S18E,16M21S18E25
2616612.46958,6470.06623,700,14646214,16,M21S,19E,30,-119.95767,36.07333,M,21S,M21S19E30,M21S19E,16M21S19E30
2599345.68287,6451.24522,701,14442604,16,M21S,19E,29,-119.93981,36.07331,M,21S,M21S19E29,M21S19E,16M21S19E29
2580374.79698,6425.81744,702,14646216,16,M21S,18E,27,-120.01160,36.07339,M,21S,M21S18E27,M21S18E,16M21S18E27
2647035.13435,6508.82836,703,14442607,16,M21S,20E,30,-119.85071,36.07306,M,21S,M21S20E30,M21S20E,16M21S20E30
2601615.66845,6449.87696,704,14442608,16,M21S,19E,28,-119.92197,36.07324,M,21S,M21S19E28,M21S19E,16M21S19E28
2587923.50683,6433.08595,705,14442614,16,M21S,19E,25,-119.86846,36.07311,M,21S,M21S19E25,M21S19E,16M21S19E25
2577365.96024,6421.15812,706,14442616,16,M21S,19E,27,-119.90411,36.07314,M,21S,M21S19E27,M21S19E,16M21S19E27
2595373.27312,6444.09204,707,14442618,16,M21S,19E,26,-119.88625,36.07305,M,21S,M21S19E26,M21S19E,16M21S19E26
1180371.23132,5219.28887,708,14442631,16,M21S,17E,26,-120.09819,36.06925,M,21S,M21S17E26,M21S17E,16M21S17E26
2140.07935,2303.55793,709,14442674,16,M21S,23E,30,-119.53540,36.06884,M,21S,M21S23E30,M21S23E,16M21S23E30
1857.48288,3261.17496,710,14442886,16,M21S,23E,31,-119.53544,36.05919,M,21S,M21S23E31,M21S23E,16M21S23E31
2582999.75476,6429.41773,711,14442887,16,M21S,22E,36,-119.54429,36.05921,M,21S,M21S22E36,M21S22E,16M21S22E36
2637460.86261,6496.41822,712,14442889,16,M21S,22E,34,-119.57996,36.05916,M,21S,M21S22E34,M21S22E,16M21S22E34
2611749.59250,6464.51399,713,14442890,16,M21S,22E,35,-119.56207,36.05917,M,21S,M21S22E35,M21S22E,16M21S22E35
2648202.18201,6512.32714,714,14442892,16,M21S,22E,33,-119.59793,36.05908,M,21S,M21S22E33,M21S22E,16M21S22E33
2584062.77240,6434.09544,715,14442896,16,M21S,22E,32,-119.61571,36.05877,M,21S,M21S22E32,M21S22E,16M21S22E32
2723948.44316,6600.20046,716,14442898,16,M21S,22E,31,-119.63362,36.05872,M,21S,M21S22E31,M21S22E,16M21S22E31
2617492.45863,6468.40939,717,14442900,16,M21S,21E,36,-119.65162,36.05873,M,21S,M21S21E36,M21S21E,16M21S21E36
2626362.47647,6489.26068,718,14442903,16,M21S,20E,36,-119.76135,36.05866,M,21S,M21S20E36,M21S20E,16M21S20E36
3052301.14552,7008.48839,719,14442904,16,M21S,21E,31,-119.74254,36.05865,M,21S,M21S21E31,M21S21E,16M21S21E31
2624389.64696,6479.15357,720,14442906,16,M21S,21E,35,-119.66942,36.05861,M,21S,M21S21E35,M21S21E,16M21S21E35
2661676.28406,6527.85102,721,14442907,16,M21S,21E,32,-119.72350,36.05864,M,21S,M21S21E32,M21S21E,16M21S21E32
2698460.42389,6573.23798,722,14442908,16,M21S,21E,33,-119.70547,36.05862,M,21S,M21S21E33,M21S21E,16M21S21E33
2639543.57001,6495.58992,723,14442909,16,M21S,21E,34,-119.68736,36.05863,M,21S,M21S21E34,M21S21E,16M21S21E34
2660939.24358,6526.68295,724,14442917,16,M21S,20E,34,-119.79678,36.05859,M,21S,M21S20E34,M21S20E,16M21S20E34
2679713.54413,6548.64395,725,14442918,16,M21S,20E,35,-119.77894,36.05856,M,21S,M21S20E35,M21S20E,16M21S20E35
2592175.21361,6450.63138,726,14646530,16,M21S,18E,31,-120.06539,36.05898,M,21S,M21S18E31,M21S18E,16M21S18E31
2573649.77308,6404.22112,727,14646531,16,M21S,18E,32,-120.04747,36.05900,M,21S,M21S18E32,M21S18E,16M21S18E32
2578836.94867,6421.84055,728,14646533,16,M21S,18E,33,-120.02952,36.05900,M,21S,M21S18E33,M21S18E,16M21S18E33
2565523.73805,6411.19561,729,14646535,16,M21S,18E,34,-120.01159,36.05895,M,21S,M21S18E34,M21S18E,16M21S18E34
2554805.88274,6391.31825,730,14442925,16,M21S,17E,36,-120.08331,36.05892,M,21S,M21S17E36,M21S17E,16M21S17E36
2565298.70079,6406.21932,731,14646537,16,M21S,18E,35,-119.99368,36.05895,M,21S,M21S18E35,M21S18E,16M21S18E35
2550480.52033,6374.25262,732,14442933,16,M21S,17E,35,-120.10117,36.05879,M,21S,M21S17E35,M21S17E,16M21S17E35
2591886.00879,6440.76206,733,14442935,16,M21S,19E,31,-119.95774,36.05879,M,21S,M21S19E31,M21S19E,16M21S19E31
2583737.27079,6430.25838,734,14442936,16,M21S,19E,32,-119.93982,36.05874,M,21S,M21S19E32,M21S19E,16M21S19E32
2561354.03616,6404.50723,735,14646548,16,M21S,18E,36,-119.97572,36.05881,M,21S,M21S18E36,M21S18E,16M21S18E36
2591099.49876,6435.89977,736,14442939,16,M21S,19E,33,-119.92196,36.05872,M,21S,M21S19E33,M21S19E,16M21S19E33
2612093.59883,6463.06371,737,14442940,16,M21S,20E,33,-119.81467,36.05848,M,21S,M21S20E33,M21S20E,16M21S20E33
2597063.21552,6448.33674,738,14442941,16,M21S,19E,34,-119.90412,36.05851,M,21S,M21S19E34,M21S19E,16M21S19E34
2629473.11244,6475.90162,739,14442942,16,M21S,19E,36,-119.86847,36.05841,M,21S,M21S19E36,M21S19E,16M21S19E36
2645334.25285,6506.19153,740,14442944,16,M21S,19E,35,-119.88628,36.05840,M,21S,M21S19E35,M21S19E,16M21S19E35
2622899.33147,6478.38468,741,14442945,16,M21S,20E,31,-119.85060,36.05836,M,21S,M21S20E31,M21S20E,16M21S20E31
2590459.53900,6439.56747,742,14442946,16,M21S,20E,32,-119.83261,36.05839,M,21S,M21S20E32,M21S20E,16M21S20E32
1239034.76768,5359.91712,743,14442950,16,M21S,17E,34,-120.11633,36.05524,M,21S,M21S17E34,M21S17E,16M21S17E34
2596627.95078,6443.81909,744,14443208,16,M22S,22E,01,-119.54426,36.04453,M,22S,M22S22E01,M22S22E,16M22S22E01
7539.34601,2681.98560,745,14443209,16,M22S,23E,06,-119.53539,36.04566,M,22S,M22S23E06,M22S23E,16M22S23E06
2645531.51520,6507.90942,746,14443212,16,M22S,22E,02,-119.56202,36.04444,M,22S,M22S22E02,M22S22E,16M22S22E02
2706742.54279,6580.50822,747,14443214,16,M22S,22E,03,-119.57999,36.04432,M,22S,M22S22E03,M22S22E,16M22S22E03
2658477.94351,6526.79348,748,14443217,16,M22S,22E,04,-119.59796,36.04429,M,22S,M22S22E04,M22S22E,16M22S22E04
2550215.00040,6385.77698,749,14443219,16,M22S,22E,05,-119.61565,36.04420,M,22S,M22S22E05,M22S22E,16M22S22E05
87.77724,45.36140,750,14443222,16,M21S,17E,33,-120.12811,36.05098,M,21S,M21S17E33,M21S17E,16M21S17E33
2613668.78230,6468.03353,751,14443224,16,M22S,17E,03,-120.11906,36.04461,M,22S,M22S17E03,M22S17E,16M22S17E03
1399078.41782,5562.86652,752,14443226,16,M22S,17E,04,-120.13478,36.04081,M,22S,M22S17E04,M22S17E,16M22S17E04
2696755.14518,6582.08636,753,14443228,16,M22S,18E,05,-120.04758,36.04441,M,22S,M22S18E05,M22S18E,16M22S18E05
2638314.28143,6495.64510,754,14443229,16,M22S,18E,04,-120.02955,36.04449,M,22S,M22S18E04,M22S18E,16M22S18E04
2632445.12843,6489.79087,755,14443230,16,M22S,22E,06,-119.63355,36.04403,M,22S,M22S22E06,M22S22E,16M22S22E06
2550012.53768,6381.31360,756,14443231,16,M22S,17E,01,-120.08323,36.04454,M,22S,M22S17E01,M22S17E,16M22S17E01
2638117.76534,6484.96704,757,14646844,16,M22S,18E,03,-120.01161,36.04444,M,22S,M22S18E03,M22S18E,16M22S18E03
2550378.88420,6386.41761,758,14443234,16,M22S,21E,01,-119.65161,36.04411,M,22S,M22S21E01,M22S21E,16M22S21E01
2626417.72040,6486.72988,759,14646847,16,M22S,18E,02,-119.99365,36.04448,M,22S,M22S18E02,M22S18E,16M22S18E02
2593193.35978,6443.27965,760,14443237,16,M22S,18E,01,-119.97572,36.04449,M,22S,M22S18E01,M22S18E,16M22S18E01
2590141.44997,6422.28589,761,14443239,16,M22S,18E,06,-120.06551,36.04434,M,22S,M22S18E06,M22S18E,16M22S18E06
2534309.85910,6368.18430,762,14443241,16,M22S,21E,02,-119.66940,36.04411,M,22S,M22S21E02,M22S21E,16M22S21E02
2606363.11535,6442.27806,763,14443242,16,M22S,17E,02,-120.10105,36.04446,M,22S,M22S17E02,M22S17E,16M22S17E02
2625712.52898,6481.78589,764,14443246,16,M22S,21E,04,-119.70525,36.04398,M,22S,M22S21E04,M22S21E,16M22S21E04
2570174.71231,6412.95059,765,14443247,16,M22S,21E,03,-119.68723,36.04404,M,22S,M22S21E03,M22S21E,16M22S21E03
2571385.02935,6413.64730,766,14443250,16,M22S,19E,06,-119.95783,36.04440,M,22S,M22S19E06,M22S19E,16M22S19E06
2548864.62784,6386.84555,767,14443253,16,M22S,19E,05,-119.93996,36.04435,M,22S,M22S19E05,M22S19E,16M22S19E05
2614213.66418,6467.54057,768,14443255,16,M22S,21E,05,-119.72327,36.04385,M,22S,M22S21E05,M22S21E,16M22S21E05
2573419.39602,6418.92212,769,14443257,16,M22S,19E,04,-119.92208,36.04424,M,22S,M22S19E04,M22S19E,16M22S19E04
2534265.13397,6367.90642,770,14443258,16,M22S,19E,03,-119.90426,36.04417,M,22S,M22S19E03,M22S19E,16M22S19E03
2979013.63934,6910.18675,771,14443262,16,M22S,21E,06,-119.74242,36.04383,M,22S,M22S21E06,M22S21E,16M22S21E06
2697543.55789,6570.75439,772,14443263,16,M22S,20E,05,-119.83258,36.04377,M,22S,M22S20E05,M22S20E,16M22S20E05
2651440.70431,6514.89429,773,14443264,16,M22S,20E,04,-119.81465,36.04372,M,22S,M22S20E04,M22S20E,16M22S20E04
2563399.67734,6404.82186,774,14443266,16,M22S,20E,01,-119.76141,36.04372,M,22S,M22S20E01,M22S20E,16M22S20E01
2638120.25047,6498.02497,775,14443267,16,M22S,20E,03,-119.79685,36.04361,M,22S,M22S20E03,M22S20E,16M22S20E03
2653106.77815,6515.93694,776,14443269,16,M22S,20E,06,-119.85059,36.04371,M,22S,M22S20E06,M22S20E,16M22S20E06
2582659.83557,6432.03277,777,14443270,16,M22S,20E,02,-119.77907,36.04369,M,22S,M22S20E02,M22S20E,16M22S20E02
2586395.75290,6434.26445,778,14443272,16,M22S,19E,02,-119.88634,36.04384,M,22S,M22S19E02,M22S19E,16M22S19E02
2578251.14714,6423.73922,779,14443273,16,M22S,19E,01,-119.86842,36.04366,M,22S,M22S19E01,M22S19E,16M22S19E01
6500.05567,387.24025,780,14443545,16,M22S,17E,05,-120.14657,36.03652,M,22S,M22S17E05,M22S17E,16M22S17E05
2546321.16663,6383.12174,781,14443549,16,M22S,22E,12,-119.54417,36.02990,M,22S,M22S22E12,M22S22E,16M22S22E12
2596297.94745,6445.04738,782,14443551,16,M22S,22E,11,-119.56194,36.02986,M,22S,M22S22E11,M22S22E,16M22S22E11
2614700.70642,6468.81821,783,14443557,16,M22S,22E,10,-119.57999,36.02967,M,22S,M22S22E10,M22S22E,16M22S22E10
2580936.22718,6427.25537,784,14443560,16,M22S,17E,09,-120.13711,36.03024,M,22S,M22S17E09,M22S17E,16M22S17E09
2604281.48175,6453.36673,785,14443561,16,M22S,17E,10,-120.11903,36.03027,M,22S,M22S17E10,M22S17E,16M22S17E10
2525214.40277,6356.67737,786,14443564,16,M22S,22E,08,-119.61562,36.02966,M,22S,M22S22E08,M22S22E,16M22S22E08
2557793.12350,6395.27621,787,14443565,16,M22S,22E,09,-119.59798,36.02960,M,22S,M22S22E09,M22S22E,16M22S22E09
2635672.98741,6495.04102,788,14443567,16,M22S,21E,12,-119.65171,36.02967,M,22S,M22S21E12,M22S21E,16M22S21E12
2639593.11183,6504.34530,789,14443568,16,M22S,22E,07,-119.63352,36.02967,M,22S,M22S22E07,M22S22E,16M22S22E07
2557503.58531,6397.15405,790,14443571,16,M22S,21E,11,-119.66946,36.02962,M,22S,M22S21E11,M22S21E,16M22S21E11
2623574.71979,6479.37087,791,14443575,16,M22S,21E,10,-119.68708,36.02956,M,22S,M22S21E10,M22S21E,16M22S21E10
2539381.37804,6367.37972,792,14443576,16,M22S,17E,12,-120.08318,36.03009,M,22S,M22S17E12,M22S17E,16M22S17E12
2519925.62238,6357.95985,793,14443577,16,M22S,18E,07,-120.06568,36.02985,M,22S,M22S18E07,M22S18E,16M22S18E07
2593609.78880,6461.15494,794,14443578,16,M22S,17E,11,-120.10097,36.03002,M,22S,M22S17E11,M22S17E,16M22S17E11
2583908.30991,6430.68828,795,14443579,16,M22S,19E,07,-119.95780,36.03000,M,22S,M22S19E07,M22S19E,16M22S19E07
2587055.21791,6434.62023,796,14443580,16,M22S,19E,08,-119.94000,36.02995,M,22S,M22S19E08,M22S19E,16M22S19E08
2654926.27701,6517.61503,797,14443581,16,M22S,21E,09,-119.70502,36.02945,M,22S,M22S21E09,M22S21E,16M22S21E09
2736545.51167,6620.26974,798,14443582,16,M22S,18E,08,-120.04758,36.02977,M,22S,M22S18E08,M22S18E,16M22S18E08
2568099.32858,6431.38718,799,14443583,16,M22S,18E,09,-120.02937,36.02992,M,22S,M22S18E09,M22S18E,16M22S18E09
1470645.62591,5491.20798,800,14443584,16,M22S,17E,08,-120.15311,36.02645,M,22S,M22S17E08,M22S17E,16M22S17E08
2588039.34973,6433.76666,801,14647196,16,M22S,18E,12,-119.97562,36.02990,M,22S,M22S18E12,M22S18E,16M22S18E12
2615975.50761,6461.40972,802,14647197,16,M22S,18E,11,-119.99354,36.02990,M,22S,M22S18E11,M22S18E,16M22S18E11
2587657.78764,6431.88700,803,14443588,16,M22S,19E,09,-119.92218,36.02987,M,22S,M22S19E09,M22S19E,16M22S19E09
2592611.06453,6433.29532,804,14443589,16,M22S,18E,10,-120.01156,36.02990,M,22S,M22S18E10,M22S18E,16M22S18E10
2541793.90666,6376.52123,805,14443590,16,M22S,19E,10,-119.90443,36.02974,M,22S,M22S19E10,M22S19E,16M22S19E10
2620225.72806,6474.91595,806,14443592,16,M22S,21E,08,-119.72305,36.02932,M,22S,M22S21E08,M22S21E,16M22S21E08
2645710.12536,6508.94791,807,14443593,16,M22S,19E,11,-119.88644,36.02959,M,22S,M22S19E11,M22S19E,16M22S19E11
2989421.76671,6926.14431,808,14443597,16,M22S,21E,07,-119.74231,36.02921,M,22S,M22S21E07,M22S21E,16M22S21E07
2617766.31825,6472.36231,809,14443598,16,M22S,20E,12,-119.76152,36.02915,M,22S,M22S20E12,M22S20E,16M22S20E12
2548192.09393,6385.34117,810,14443599,16,M22S,19E,12,-119.86839,36.02922,M,22S,M22S19E12,M22S19E,16M22S19E12
2586987.78537,6430.88235,811,14443600,16,M22S,20E,11,-119.77929,36.02908,M,22S,M22S20E11,M22S20E,16M22S20E11
2602307.51169,6453.49573,812,14443601,16,M22S,20E,10,-119.79703,36.02903,M,22S,M22S20E10,M22S20E,16M22S20E10
2675608.21774,6541.87287,813,14443604,16,M22S,20E,08,-119.83267,36.02898,M,22S,M22S20E08,M22S20E,16M22S20E08
2563177.24589,6404.58715,814,14443605,16,M22S,20E,09,-119.81474,36.02895,M,22S,M22S20E09,M22S20E,16M22S20E09
2568868.08394,6411.18580,815,14443608,16,M22S,20E,07,-119.85067,36.02898,M,22S,M22S20E07,M22S20E,16M22S20E07
15563.24386,603.26573,816,14443859,16,M22S,17E,07,-120.16451,36.02248,M,22S,M22S17E07,M22S17E,16M22S17E07
2547550.36063,6385.12727,817,14443876,16,M22S,22E,13,-119.54411,36.01545,M,22S,M22S22E13,M22S22E,16M22S22E13
2628440.79926,6485.23311,818,14443881,16,M22S,22E,14,-119.56187,36.01530,M,22S,M22S22E14,M22S22E,16M22S22E14
2673381.52557,6540.70439,819,14443884,16,M22S,22E,15,-119.58005,36.01518,M,22S,M22S22E15,M22S22E,16M22S22E15
2647222.56075,6506.84823,820,14443887,16,M22S,17E,15,-120.11900,36.01579,M,22S,M22S17E15,M22S17E,16M22S17E15
2565860.43213,6408.07183,821,14443888,16,M22S,22E,16,-119.59798,36.01508,M,22S,M22S22E16,M22S22E,16M22S22E16
2568851.77509,6411.45684,822,14443890,16,M22S,17E,16,-120.13715,36.01581,M,22S,M22S17E16,M22S17E,16M22S17E16
