AREA,PERIMETER,PLS54_,PLS54_ID,COUNTY_CD,MTOWN,RANGE,SECTION,DDLONG,DDLAT,BASE_LN_ME,TOWNSHIP,MTRS,MTR,CO_MTRS,CO_MTR
2550240.57373,6387.82407,2994,100061,54,M21S,30E,11,-118.70860,36.11484,M,21S,M21S30E11,M21S30E,54M21S30E11,54M21S30E
2557826.45166,6397.44240,2995,100063,54,M21S,28E,08,-118.97249,36.11731,M,21S,M21S28E08,M21S28E,54M21S28E08,54M21S28E
2590464.72040,6480.04055,2996,100064,54,M21S,29E,09,-118.84906,36.11596,M,21S,M21S29E09,M21S29E,54M21S29E09,54M21S29E
2643255.27728,6502.61130,2997,100066,54,M21S,27E,12,-119.00813,36.11745,M,21S,M21S27E12,M21S27E,54M21S27E12,54M21S27E
2601035.17694,6451.99280,2998,100067,54,M21S,28E,07,-118.99020,36.11730,M,21S,M21S28E07,M21S28E,54M21S28E07,54M21S28E
2583193.95074,6429.49674,2999,100068,54,M21S,30E,10,-118.72653,36.11489,M,21S,M21S30E10,M21S30E,54M21S30E10,54M21S30E
2661443.82806,6525.80497,3000,100069,54,M21S,29E,12,-118.79710,36.11540,M,21S,M21S29E12,M21S29E,54M21S29E12,54M21S29E
2333591.74915,6128.33869,3001,100070,54,M21S,30E,07,-118.77996,36.11528,M,21S,M21S30E07,M21S30E,54M21S30E07,54M21S30E
2533901.28386,6371.71636,3002,100071,54,M21S,29E,11,-118.81466,36.11556,M,21S,M21S29E11,M21S29E,54M21S29E11,54M21S29E
2483776.91949,6309.60286,3003,100072,54,M21S,29E,10,-118.83164,36.11571,M,21S,M21S29E10,M21S29E,54M21S29E10,54M21S29E
2521005.34228,6351.28796,3004,100073,54,M21S,30E,09,-118.74437,36.11495,M,21S,M21S30E09,M21S30E,54M21S30E09,54M21S30E
2720657.02807,6600.13073,3005,100075,54,M21S,30E,08,-118.76251,36.11491,M,21S,M21S30E08,M21S30E,54M21S30E08,54M21S30E
2605213.58857,6463.18666,3006,100076,54,M21S,27E,11,-119.02613,36.11741,M,21S,M21S27E11,M21S27E,54M21S27E11,54M21S27E
2575963.64563,6419.33998,3007,100079,54,M21S,27E,10,-119.04399,36.11740,M,21S,M21S27E10,M21S27E,54M21S27E10,54M21S27E
2557260.06445,6398.35944,3008,100081,54,M21S,27E,09,-119.06175,36.11739,M,21S,M21S27E09,M21S27E,54M21S27E09,54M21S27E
2539822.50292,6379.41062,3009,100082,54,M21S,27E,08,-119.07941,36.11738,M,21S,M21S27E08,M21S27E,54M21S27E08,54M21S27E
2608758.35022,6461.31887,3010,100085,54,M21S,27E,07,-119.09722,36.11737,M,21S,M21S27E07,M21S27E,54M21S27E07,54M21S27E
2523398.60487,6354.15980,3011,100088,54,M21S,26E,12,-119.11499,36.11737,M,21S,M21S26E12,M21S26E,54M21S26E12,54M21S26E
2651147.09694,6514.45184,3012,100090,54,M21S,26E,11,-119.13292,36.11737,M,21S,M21S26E11,M21S26E,54M21S26E11,54M21S26E
2581199.94226,6426.48814,3013,100091,54,M21S,26E,10,-119.15099,36.11744,M,21S,M21S26E10,M21S26E,54M21S26E10,54M21S26E
2586624.24695,6433.22607,3014,100092,54,M21S,26E,09,-119.16883,36.11743,M,21S,M21S26E09,M21S26E,54M21S26E09,54M21S26E
2601215.61468,6451.34406,3015,100096,54,M21S,26E,08,-119.18675,36.11741,M,21S,M21S26E08,M21S26E,54M21S26E08,54M21S26E
2580493.53882,6425.57221,3016,100104,54,M21S,26E,07,-119.20468,36.11741,M,21S,M21S26E07,M21S26E,54M21S26E07,54M21S26E
2540013.56275,6375.14074,3017,100107,54,M21S,25E,12,-119.22241,36.11740,M,21S,M21S25E12,M21S25E,54M21S25E12,54M21S25E
2585691.99933,6432.09439,3018,100109,54,M21S,25E,11,-119.24018,36.11739,M,21S,M21S25E11,M21S25E,54M21S25E11,54M21S25E
2600566.62817,6451.22281,3019,100113,54,M21S,25E,10,-119.25817,36.11735,M,21S,M21S25E10,M21S25E,54M21S25E10,54M21S25E
2579327.51263,6424.14030,3020,100116,54,M21S,25E,09,-119.27613,36.11730,M,21S,M21S25E09,M21S25E,54M21S25E09,54M21S25E
2635100.27869,6493.59643,3021,100117,54,M21S,25E,08,-119.29419,36.11726,M,21S,M21S25E08,M21S25E,54M21S25E08,54M21S25E
2524925.24817,6356.39264,3022,100122,54,M21S,25E,07,-119.31206,36.11721,M,21S,M21S25E07,M21S25E,54M21S25E07,54M21S25E
2614507.49633,6467.94740,3023,100126,54,M21S,24E,12,-119.32985,36.11716,M,21S,M21S24E12,M21S24E,54M21S24E12,54M21S24E
2588837.39300,6435.97519,3024,100130,54,M21S,24E,11,-119.34787,36.11712,M,21S,M21S24E11,M21S24E,54M21S24E11,54M21S24E
2623510.80820,6478.94329,3025,100132,54,M21S,24E,10,-119.36592,36.11707,M,21S,M21S24E10,M21S24E,54M21S24E10,54M21S24E
2559042.64395,6399.11991,3026,100133,54,M21S,24E,09,-119.38388,36.11708,M,21S,M21S24E09,M21S24E,54M21S24E09,54M21S24E
2564336.61382,6405.42575,3027,100134,54,M21S,24E,08,-119.40168,36.11714,M,21S,M21S24E08,M21S24E,54M21S24E08,54M21S24E
2519812.93274,6349.81517,3028,100136,54,M21S,24E,07,-119.41934,36.11714,M,21S,M21S24E07,M21S24E,54M21S24E07,54M21S24E
2567776.75257,6409.71821,3029,100137,54,M21S,23E,12,-119.43700,36.11713,M,21S,M21S23E12,M21S23E,54M21S23E12,54M21S23E
2604201.35870,6455.11443,3030,100139,54,M21S,23E,11,-119.45494,36.11713,M,21S,M21S23E11,M21S23E,54M21S23E11,54M21S23E
2558250.59646,6397.88160,3031,100141,54,M21S,23E,10,-119.47281,36.11713,M,21S,M21S23E10,M21S23E,54M21S23E10,54M21S23E
2595142.04168,6443.78566,3032,100144,54,M21S,23E,09,-119.49064,36.11713,M,21S,M21S23E09,M21S23E,54M21S23E09,54M21S23E
2584964.84732,6431.57224,3033,100145,54,M21S,23E,07,-119.52657,36.11722,M,21S,M21S23E07,M21S23E,54M21S23E07,54M21S23E
2639862.22889,6491.52216,3034,100146,54,M21S,23E,08,-119.50866,36.11716,M,21S,M21S23E08,M21S23E,54M21S23E08,54M21S23E
41761.61203,1003.25576,3035,100155,54,M21S,36E,11,-118.06633,36.10564,M,21S,M21S36E11,M21S36E,54M21S36E11,54M21S36E
2613891.61536,6468.26106,3036,100220,54,M21S,32E,13,-118.47326,36.10550,M,21S,M21S32E13,M21S32E,54M21S32E13,54M21S32E
2589090.04553,6439.08899,3037,100227,54,M21S,32E,14,-118.49081,36.10538,M,21S,M21S32E14,M21S32E,54M21S32E14,54M21S32E
2600279.75428,6454.97540,3038,100231,54,M21S,32E,15,-118.50815,36.10535,M,21S,M21S32E15,M21S32E,54M21S32E15,54M21S32E
2604292.85389,6457.42253,3039,100236,54,M21S,32E,16,-118.52555,36.10545,M,21S,M21S32E16,M21S32E,54M21S32E16,54M21S32E
2712642.19799,6585.60552,3040,100254,54,M21S,32E,17,-118.54369,36.10508,M,21S,M21S32E17,M21S32E,54M21S32E17,54M21S32E
210535.53719,3895.46058,3041,100255,54,M21S,36E,14,-118.06640,36.09823,M,21S,M21S36E14,M21S36E,54M21S36E14,54M21S36E
2545434.03308,6381.92542,3042,100257,54,M21S,36E,15,-118.07600,36.09823,M,21S,M21S36E15,M21S36E,54M21S36E15,54M21S36E
2648879.30713,6510.59343,3043,100260,54,M21S,32E,18,-118.56222,36.10503,M,21S,M21S32E18,M21S32E,54M21S32E18,54M21S32E
2588398.41675,6435.41304,3044,100263,54,M21S,36E,16,-118.09381,36.09823,M,21S,M21S36E16,M21S36E,54M21S36E16,54M21S36E
2622182.90039,6477.30311,3045,100271,54,M21S,36E,17,-118.11179,36.09822,M,21S,M21S36E17,M21S36E,54M21S36E17,54M21S36E
2873985.57215,6787.83418,3046,100276,54,M21S,36E,18,-118.13067,36.09822,M,21S,M21S36E18,M21S36E,54M21S36E18,54M21S36E
2602275.43776,6453.23168,3047,100281,54,M21S,35E,13,-118.14940,36.09820,M,21S,M21S35E13,M21S35E,54M21S35E13,54M21S35E
2585029.45251,6431.40469,3048,100289,54,M21S,35E,14,-118.16729,36.09801,M,21S,M21S35E14,M21S35E,54M21S35E14,54M21S35E
2611752.71801,6464.70142,3049,100293,54,M21S,35E,15,-118.18532,36.09795,M,21S,M21S35E15,M21S35E,54M21S35E15,54M21S35E
2611577.79590,6464.44269,3050,100297,54,M21S,35E,16,-118.20339,36.09797,M,21S,M21S35E16,M21S35E,54M21S35E16,54M21S35E
2597902.38342,6447.34814,3051,100303,54,M21S,35E,17,-118.22143,36.09795,M,21S,M21S35E17,M21S35E,54M21S35E17,54M21S35E
2552866.90027,6391.11066,3052,100309,54,M21S,35E,18,-118.23931,36.09798,M,21S,M21S35E18,M21S35E,54M21S35E18,54M21S35E
2581066.95752,6426.37542,3053,100311,54,M21S,34E,13,-118.25713,36.09803,M,21S,M21S34E13,M21S34E,54M21S34E13,54M21S34E
2556403.92188,6395.39301,3054,100314,54,M21S,34E,14,-118.27491,36.09812,M,21S,M21S34E14,M21S34E,54M21S34E14,54M21S34E
2522585.49353,6354.26104,3055,100315,54,M21S,34E,15,-118.29244,36.09819,M,21S,M21S34E15,M21S34E,54M21S34E15,54M21S34E
2596327.49634,6445.46207,3056,100319,54,M21S,34E,16,-118.31007,36.09826,M,21S,M21S34E16,M21S34E,54M21S34E16,54M21S34E
2560166.93738,6400.56066,3057,100325,54,M21S,34E,17,-118.32781,36.09824,M,21S,M21S34E17,M21S34E,54M21S34E17,54M21S34E
2642085.18872,6501.97217,3058,100327,54,M21S,33E,13,-118.36345,36.09865,M,21S,M21S33E13,M21S33E,54M21S33E13,54M21S33E
2583366.39672,6429.22168,3059,100330,54,M21S,34E,18,-118.34549,36.09831,M,21S,M21S34E18,M21S34E,54M21S34E18,54M21S34E
2582622.73828,6428.52293,3060,100334,54,M21S,33E,14,-118.38144,36.09859,M,21S,M21S33E14,M21S33E,54M21S33E14,54M21S33E
2571589.20946,6414.77204,3061,100339,54,M21S,33E,15,-118.39920,36.09854,M,21S,M21S33E15,M21S33E,54M21S33E15,54M21S33E
2632771.00805,6490.47812,3062,100345,54,M21S,33E,16,-118.41712,36.09849,M,21S,M21S33E16,M21S33E,54M21S33E16,54M21S33E
2579723.73310,6424.74880,3063,100348,54,M21S,31E,13,-118.58024,36.10031,M,21S,M21S31E13,M21S31E,54M21S31E13,54M21S31E
2603507.54492,6454.27101,3064,100349,54,M21S,33E,17,-118.43517,36.09845,M,21S,M21S33E17,M21S33E,54M21S33E17,54M21S33E
2619095.78047,6473.53297,3065,100352,54,M21S,31E,14,-118.59808,36.10026,M,21S,M21S31E14,M21S31E,54M21S31E14,54M21S31E
2907696.39197,6826.38514,3066,100354,54,M21S,33E,18,-118.45430,36.09841,M,21S,M21S33E18,M21S33E,54M21S33E18,54M21S33E
2476952.78705,6298.15415,3067,100355,54,M21S,31E,15,-118.61555,36.10038,M,21S,M21S31E15,M21S31E,54M21S31E15,54M21S31E
2565304.20594,6406.46884,3068,100358,54,M21S,31E,16,-118.63293,36.10036,M,21S,M21S31E16,M21S31E,54M21S31E16,54M21S31E
2555390.27161,6394.33776,3069,100361,54,M21S,31E,17,-118.65067,36.10037,M,21S,M21S31E17,M21S31E,54M21S31E17,54M21S31E
2636904.85596,6495.64776,3070,100363,54,M21S,28E,14,-118.91887,36.10305,M,21S,M21S28E14,M21S28E,54M21S28E14,54M21S28E
2591965.84180,6440.56326,3071,100364,54,M21S,28E,13,-118.90100,36.10292,M,21S,M21S28E13,M21S28E,54M21S28E13,54M21S28E
2467948.65272,6285.84637,3072,100365,54,M21S,29E,18,-118.88353,36.10279,M,21S,M21S29E18,M21S29E,54M21S29E18,54M21S29E
2642793.24524,6503.33634,3073,100366,54,M21S,28E,15,-118.93688,36.10293,M,21S,M21S28E15,M21S28E,54M21S28E15,54M21S28E
2506219.25049,6333.72223,3074,100370,54,M21S,31E,18,-118.66828,36.10032,M,21S,M21S31E18,M21S31E,54M21S31E18,54M21S31E
2425158.63629,6233.14114,3075,100374,54,M21S,29E,17,-118.86649,36.10208,M,21S,M21S29E17,M21S29E,54M21S29E17,54M21S29E
2609557.57348,6461.84093,3076,100375,54,M21S,28E,16,-118.95479,36.10288,M,21S,M21S28E16,M21S28E,54M21S28E16,54M21S28E
2620607.88074,6475.88497,3077,100377,54,M21S,30E,14,-118.70853,36.10038,M,21S,M21S30E14,M21S30E,54M21S30E14,54M21S30E
3223999.06811,7232.66005,3078,100378,54,M21S,30E,13,-118.68828,36.10023,M,21S,M21S30E13,M21S30E,54M21S30E13,54M21S30E
2657894.37098,6521.24217,3079,100383,54,M21S,30E,15,-118.72662,36.10041,M,21S,M21S30E15,M21S30E,54M21S30E15,54M21S30E
2517002.83972,6347.42308,3080,100385,54,M21S,28E,17,-118.97238,36.10283,M,21S,M21S28E17,M21S28E,54M21S28E17,54M21S28E
2553466.03693,6392.61332,3081,100386,54,M21S,30E,16,-118.74447,36.10057,M,21S,M21S30E16,M21S30E,54M21S30E16,54M21S30E
2541993.17023,6378.94791,3082,100387,54,M21S,29E,16,-118.84914,36.10162,M,21S,M21S29E16,M21S29E,54M21S29E16,54M21S29E
2165824.82519,5899.69947,3083,100388,54,M21S,30E,18,-118.78039,36.10095,M,21S,M21S30E18,M21S30E,54M21S30E18,54M21S30E
2576021.82642,6420.61928,3084,100391,54,M21S,28E,18,-118.99003,36.10286,M,21S,M21S28E18,M21S28E,54M21S28E18,54M21S28E
2818705.00233,6699.17366,3085,100392,54,M21S,30E,17,-118.76298,36.10052,M,21S,M21S30E17,M21S30E,54M21S30E17,54M21S30E
2571677.83667,6417.79285,3086,100396,54,M21S,27E,13,-119.00797,36.10287,M,21S,M21S27E13,M21S27E,54M21S27E13,54M21S27E
2585715.51630,6432.60631,3087,100397,54,M21S,27E,14,-119.02594,36.10294,M,21S,M21S27E14,M21S27E,54M21S27E14,54M21S27E
2554299.60650,6395.22043,3088,100398,54,M21S,29E,13,-118.79702,36.10092,M,21S,M21S29E13,M21S29E,54M21S29E13,54M21S29E
2432582.28467,6240.08768,3089,100400,54,M21S,29E,14,-118.81457,36.10099,M,21S,M21S29E14,M21S29E,54M21S29E14,54M21S29E
2538986.30341,6377.09744,3090,100401,54,M21S,27E,15,-119.04375,36.10293,M,21S,M21S27E15,M21S27E,54M21S27E15,54M21S27E
2438298.97009,6247.50376,3091,100402,54,M21S,29E,15,-118.83170,36.10115,M,21S,M21S29E15,M21S29E,54M21S29E15,54M21S29E
2531266.40925,6366.32856,3092,100404,54,M21S,27E,16,-119.06132,36.10292,M,21S,M21S27E16,M21S27E,54M21S27E16,54M21S27E
2555632.73017,6394.43938,3093,100406,54,M21S,27E,17,-119.07890,36.10291,M,21S,M21S27E17,M21S27E,54M21S27E17,54M21S27E
2689053.79675,6560.55276,3094,100407,54,M21S,27E,18,-119.09701,36.10290,M,21S,M21S27E18,M21S27E,54M21S27E18,54M21S27E
2534840.71416,6368.99818,3095,100410,54,M21S,26E,13,-119.11504,36.10290,M,21S,M21S26E13,M21S26E,54M21S26E13,54M21S26E
2647735.96112,6508.82051,3096,100412,54,M21S,26E,14,-119.13295,36.10296,M,21S,M21S26E14,M21S26E,54M21S26E14,54M21S26E
2570308.74193,6412.90363,3097,100416,54,M21S,26E,15,-119.15104,36.10296,M,21S,M21S26E15,M21S26E,54M21S26E15,54M21S26E
2569311.59984,6411.64691,3098,100417,54,M21S,26E,16,-119.16888,36.10296,M,21S,M21S26E16,M21S26E,54M21S26E16,54M21S26E
2589860.32886,6437.25426,3099,100421,54,M21S,26E,17,-119.18677,36.10295,M,21S,M21S26E17,M21S26E,54M21S26E17,54M21S26E
2585142.16755,6431.35678,3100,100427,54,M21S,26E,18,-119.20469,36.10293,M,21S,M21S26E18,M21S26E,54M21S26E18,54M21S26E
2554793.67992,6393.66184,3101,100432,54,M21S,25E,13,-119.22246,36.10293,M,21S,M21S25E13,M21S25E,54M21S25E13,54M21S25E
2596302.64459,6445.24163,3102,100434,54,M21S,25E,14,-119.24024,36.10292,M,21S,M21S25E14,M21S25E,54M21S25E14,54M21S25E
2604872.76411,6455.12031,3103,100440,54,M21S,25E,15,-119.25820,36.10292,M,21S,M21S25E15,M21S25E,54M21S25E15,54M21S25E
2577838.76762,6422.28188,3104,100443,54,M21S,25E,16,-119.27614,36.10287,M,21S,M21S25E16,M21S25E,54M21S25E16,54M21S25E
2625728.09155,6482.11286,3105,100446,54,M21S,25E,17,-119.29420,36.10283,M,21S,M21S25E17,M21S25E,54M21S25E17,54M21S25E
2519006.11911,6348.74305,3106,100449,54,M21S,25E,18,-119.31207,36.10279,M,21S,M21S25E18,M21S25E,54M21S25E18,54M21S25E
2594194.94248,6442.88011,3107,100452,54,M21S,24E,13,-119.32987,36.10275,M,21S,M21S24E13,M21S24E,54M21S24E13,54M21S24E
2571620.50088,6414.62430,3108,100453,54,M21S,24E,14,-119.34787,36.10271,M,21S,M21S24E14,M21S24E,54M21S24E14,54M21S24E
2599180.75852,6449.32656,3109,100457,54,M21S,24E,15,-119.36592,36.10268,M,21S,M21S24E15,M21S24E,54M21S24E15,54M21S24E
2599139.49992,6448.52819,3110,100459,54,M21S,24E,17,-119.40166,36.10267,M,21S,M21S24E17,M21S24E,54M21S24E17,54M21S24E
2556432.45252,6395.63220,3111,100460,54,M21S,24E,16,-119.38386,36.10263,M,21S,M21S24E16,M21S24E,54M21S24E16,54M21S24E
2558648.81611,6399.05038,3112,100461,54,M21S,24E,18,-119.41936,36.10264,M,21S,M21S24E18,M21S24E,54M21S24E18,54M21S24E
2596436.33795,6445.63894,3113,100462,54,M21S,23E,13,-119.43701,36.10262,M,21S,M21S23E13,M21S23E,54M21S23E13,54M21S23E
2644886.35147,6505.25293,3114,100463,54,M21S,23E,14,-119.45492,36.10259,M,21S,M21S23E14,M21S23E,54M21S23E14,54M21S23E
2600334.57477,6450.70299,3115,100464,54,M21S,23E,15,-119.47281,36.10257,M,21S,M21S23E15,M21S23E,54M21S23E15,54M21S23E
2637149.63453,6495.89468,3116,100467,54,M21S,23E,16,-119.49063,36.10254,M,21S,M21S23E16,M21S23E,54M21S23E16,54M21S23E
2635126.03863,6505.97706,3117,100470,54,M21S,23E,17,-119.50862,36.10257,M,21S,M21S23E17,M21S23E,54M21S23E17,54M21S23E
2578970.15019,6423.97671,3118,100471,54,M21S,23E,18,-119.52650,36.10261,M,21S,M21S23E18,M21S23E,54M21S23E18,54M21S23E
50083.08368,945.19002,3119,100532,54,M21S,36E,14,-118.05807,36.09072,M,21S,M21S36E14,M21S36E,54M21S36E14,54M21S36E
2621461.16345,6468.60991,3120,100542,54,M21S,32E,24,-118.47322,36.09080,M,21S,M21S32E24,M21S32E,54M21S32E24,54M21S32E
2555245.99964,6395.46704,3121,100551,54,M21S,32E,23,-118.49083,36.09064,M,21S,M21S32E23,M21S32E,54M21S32E23,54M21S32E
2512752.09729,6341.67621,3122,100559,54,M21S,32E,22,-118.50822,36.09063,M,21S,M21S32E22,M21S32E,54M21S32E22,54M21S32E
2582625.84106,6410.69557,3123,100562,54,M21S,32E,21,-118.52575,36.09065,M,21S,M21S32E21,M21S32E,54M21S32E21,54M21S32E
2212638.68452,6027.58070,3124,100564,54,M21S,36E,23,-118.05913,36.08378,M,21S,M21S36E23,M21S36E,54M21S36E23,54M21S36E
2564164.93616,6405.15228,3125,100570,54,M21S,36E,22,-118.07601,36.08381,M,21S,M21S36E22,M21S36E,54M21S36E22,54M21S36E
2665930.61134,6546.95955,3126,100574,54,M21S,32E,20,-118.54385,36.09051,M,21S,M21S32E20,M21S32E,54M21S32E20,54M21S32E
2652619.23560,6514.47834,3127,100578,54,M21S,32E,19,-118.56223,36.09059,M,21S,M21S32E19,M21S32E,54M21S32E19,54M21S32E
2587260.25916,6433.99700,3128,100580,54,M21S,36E,21,-118.09381,36.08378,M,21S,M21S36E21,M21S36E,54M21S36E21,54M21S36E
2611763.72852,6464.51050,3129,100588,54,M21S,36E,20,-118.11179,36.08375,M,21S,M21S36E20,M21S36E,54M21S36E20,54M21S36E
2847717.54089,6758.77792,3130,100593,54,M21S,36E,19,-118.13069,36.08371,M,21S,M21S36E19,M21S36E,54M21S36E19,54M21S36E
2578835.32690,6423.33113,3131,100597,54,M21S,35E,24,-118.14948,36.08363,M,21S,M21S35E24,M21S35E,54M21S35E24,54M21S35E
2578672.47864,6423.51847,3132,100603,54,M21S,35E,23,-118.16729,36.08355,M,21S,M21S35E23,M21S35E,54M21S35E23,54M21S35E
2671766.27772,6538.51790,3133,100609,54,M21S,35E,22,-118.18533,36.08347,M,21S,M21S35E22,M21S35E,54M21S35E22,54M21S35E
2618117.83387,6472.27273,3134,100614,54,M21S,35E,21,-118.20348,36.08346,M,21S,M21S35E21,M21S35E,54M21S35E21,54M21S35E
2616488.01196,6470.26146,3135,100619,54,M21S,35E,20,-118.22149,36.08347,M,21S,M21S35E20,M21S35E,54M21S35E20,54M21S35E
2561414.60766,6402.24327,3136,100621,54,M21S,35E,19,-118.23931,36.08348,M,21S,M21S35E19,M21S35E,54M21S35E19,54M21S35E
2605582.40881,6457.06208,3137,100625,54,M21S,34E,24,-118.25703,36.08353,M,21S,M21S34E24,M21S34E,54M21S34E24,54M21S34E
2590063.43225,6438.27330,3138,100630,54,M21S,34E,23,-118.27481,36.08358,M,21S,M21S34E23,M21S34E,54M21S34E23,54M21S34E
2535323.00903,6370.47177,3139,100631,54,M21S,34E,22,-118.29233,36.08363,M,21S,M21S34E22,M21S34E,54M21S34E22,54M21S34E
2631479.70948,6488.85955,3140,100638,54,M21S,34E,21,-118.30998,36.08367,M,21S,M21S34E21,M21S34E,54M21S34E21,54M21S34E
2589540.63514,6437.12602,3141,100641,54,M21S,34E,20,-118.32783,36.08371,M,21S,M21S34E20,M21S34E,54M21S34E20,54M21S34E
2637715.26257,6496.32793,3142,100644,54,M21S,33E,24,-118.36355,36.08410,M,21S,M21S33E24,M21S33E,54M21S33E24,54M21S33E
2584345.22645,6430.28955,3143,100646,54,M21S,34E,19,-118.34558,36.08377,M,21S,M21S34E19,M21S34E,54M21S34E19,54M21S34E
2581165.79333,6426.50081,3144,100647,54,M21S,33E,23,-118.38154,36.08410,M,21S,M21S33E23,M21S33E,54M21S33E23,54M21S33E
2548758.58399,6386.10322,3145,100652,54,M21S,33E,22,-118.39927,36.08405,M,21S,M21S33E22,M21S33E,54M21S33E22,54M21S33E
2623818.09351,6479.84949,3146,100656,54,M21S,33E,21,-118.41718,36.08398,M,21S,M21S33E21,M21S33E,54M21S33E21,54M21S33E
2603398.56811,6454.21289,3147,100660,54,M21S,33E,20,-118.43523,36.08390,M,21S,M21S33E20,M21S33E,54M21S33E20,54M21S33E
1671971.78619,5287.18947,3148,100661,54,M21S,31E,24,-118.58024,36.08798,M,21S,M21S31E24,M21S31E,54M21S31E24,54M21S31E
1648370.94518,5273.42064,3149,100664,54,M21S,31E,23,-118.59809,36.08808,M,21S,M21S31E23,M21S31E,54M21S31E23,54M21S31E
2927567.61621,6855.03262,3150,100665,54,M21S,33E,19,-118.45427,36.08391,M,21S,M21S33E19,M21S33E,54M21S33E19,54M21S33E
1573879.68420,5114.92614,3151,100669,54,M21S,31E,22,-118.61556,36.08801,M,21S,M21S31E22,M21S31E,54M21S31E22,54M21S31E
1640633.69232,5239.98197,3152,100670,54,M21S,31E,21,-118.63286,36.08818,M,21S,M21S31E21,M21S31E,54M21S31E21,54M21S31E
1635148.35790,5250.62322,3153,100673,54,M21S,31E,20,-118.65060,36.08828,M,21S,M21S31E20,M21S31E,54M21S31E20,54M21S31E
1647702.66967,5266.68783,3154,100674,54,M21S,31E,19,-118.66846,36.08811,M,21S,M21S31E19,M21S31E,54M21S31E19,54M21S31E
2467104.17425,6286.48967,3155,100676,54,M21S,29E,19,-118.88358,36.08819,M,21S,M21S29E19,M21S29E,54M21S29E19,54M21S29E
2464259.72082,6285.09869,3156,100677,54,M21S,29E,20,-118.86654,36.08792,M,21S,M21S29E20,M21S29E,54M21S29E20,54M21S29E
2572305.27099,6416.19120,3157,100678,54,M21S,28E,24,-118.90086,36.08831,M,21S,M21S28E24,M21S28E,54M21S28E24,54M21S28E
2624289.05786,6480.93597,3158,100680,54,M21S,28E,23,-118.91865,36.08838,M,21S,M21S28E23,M21S28E,54M21S28E23,54M21S28E
2608402.32147,6460.58533,3159,100682,54,M21S,28E,22,-118.93662,36.08843,M,21S,M21S28E22,M21S28E,54M21S28E22,54M21S28E
2511387.62470,6372.10605,3160,100684,54,M21S,30E,19,-118.77913,36.08674,M,21S,M21S30E19,M21S30E,54M21S30E19,54M21S30E
3089160.22308,7066.47504,3161,100685,54,M21S,30E,24,-118.68828,36.08590,M,21S,M21S30E24,M21S30E,54M21S30E24,54M21S30E
2624678.23041,6481.89956,3162,100688,54,M21S,30E,23,-118.70825,36.08592,M,21S,M21S30E23,M21S30E,54M21S30E23,54M21S30E
2580432.83100,6426.96436,3163,100690,54,M21S,28E,21,-118.95456,36.08825,M,21S,M21S28E21,M21S28E,54M21S28E21,54M21S28E
2589896.81757,6438.99519,3164,100693,54,M21S,30E,22,-118.72644,36.08593,M,21S,M21S30E22,M21S30E,54M21S30E22,54M21S30E
2436505.86133,6245.83106,3165,100694,54,M21S,29E,21,-118.84933,36.08728,M,21S,M21S29E21,M21S29E,54M21S29E21,54M21S29E
2505382.32886,6332.34252,3166,100695,54,M21S,28E,20,-118.97220,36.08834,M,21S,M21S28E20,M21S28E,54M21S28E20,54M21S28E
2589620.38263,6437.07800,3167,100697,54,M21S,28E,19,-118.98985,36.08837,M,21S,M21S28E19,M21S28E,54M21S28E19,54M21S28E
2608314.24714,6452.41718,3168,100698,54,M21S,27E,24,-119.00780,36.08849,M,21S,M21S27E24,M21S27E,54M21S27E24,54M21S27E
2485629.33350,6307.11142,3169,100699,54,M21S,29E,23,-118.81437,36.08679,M,21S,M21S29E23,M21S29E,54M21S29E23,54M21S29E
2547257.72528,6384.70899,3170,100700,54,M21S,29E,24,-118.79674,36.08660,M,21S,M21S29E24,M21S29E,54M21S29E24,54M21S29E
2567299.79211,6411.18542,3171,100702,54,M21S,30E,21,-118.74432,36.08594,M,21S,M21S30E21,M21S30E,54M21S30E21,54M21S30E
2435902.77233,6321.59681,3172,100703,54,M21S,30E,20,-118.76172,36.08602,M,21S,M21S30E20,M21S30E,54M21S30E20,54M21S30E
2502448.96735,6328.65122,3173,100704,54,M21S,29E,22,-118.83190,36.08693,M,21S,M21S29E22,M21S29E,54M21S29E22,54M21S29E
2550463.89050,6390.60898,3174,100706,54,M21S,27E,23,-119.02560,36.08852,M,21S,M21S27E23,M21S27E,54M21S27E23,54M21S27E
2541006.28704,6375.22042,3175,100710,54,M21S,27E,22,-119.04324,36.08852,M,21S,M21S27E22,M21S27E,54M21S27E22,54M21S27E
2557944.34351,6397.05113,3176,100713,54,M21S,27E,21,-119.06096,36.08853,M,21S,M21S27E21,M21S27E,54M21S27E21,54M21S27E
2556478.99505,6395.35662,3177,100714,54,M21S,27E,20,-119.07881,36.08854,M,21S,M21S27E20,M21S27E,54M21S27E20,54M21S27E
2646439.36188,6509.94387,3178,100717,54,M21S,27E,19,-119.09706,36.08854,M,21S,M21S27E19,M21S27E,54M21S27E19,54M21S27E
2470791.89111,6287.52355,3179,100719,54,M21S,26E,24,-119.11509,36.08855,M,21S,M21S26E24,M21S26E,54M21S26E24,54M21S26E
2591842.51685,6439.69778,3180,100721,54,M21S,26E,22,-119.15108,36.08853,M,21S,M21S26E22,M21S26E,54M21S26E22,54M21S26E
