AREA,PERIMETER,PLS10_,PLS10_ID,COUNTY_CD,MTOWN,RANGE,SECTION,SOURCE,DDLONG,DDLAT,BASE_LN_ME,TOWNSHIP,MTRS,MTR,CO_MTRS,CO_MTR
2629870.94916999992,6469.32399262000,60.00000000000,71797.00000000000,10,M05S,28E,22,1,-118.90137566700,37.49988101670,M,05S,M05S28E22,M05S28E,10M05S28E22,10M05S28E
2629180.05356999999,6482.57985946000,61.00000000000,71801.00000000000,10,M05S,28E,21,1,-118.91970762300,37.49983168680,M,05S,M05S28E21,M05S28E,10M05S28E21,10M05S28E
2589775.75486000022,6469.00100060000,62.00000000000,71803.00000000000,10,M05S,28E,20,1,-118.93784638200,37.49976009740,M,05S,M05S28E20,M05S28E,10M05S28E20,10M05S28E
3243458.30623000022,7245.84659175000,63.00000000000,71805.00000000000,10,M05S,28E,19,1,-118.95806629500,37.49973036580,M,05S,M05S28E19,M05S28E,10M05S28E19,10M05S28E
2618582.43109000009,6479.90819689000,64.00000000000,71808.00000000000,10,M05S,27E,24,1,-118.97830709700,37.49970660530,M,05S,M05S27E24,M05S27E,10M05S27E24,10M05S27E
2652507.17026000004,6515.29311904000,65.00000000000,71810.00000000000,10,M05S,27E,23,1,-118.99638989800,37.49970145940,M,05S,M05S27E23,M05S27E,10M05S27E23,10M05S27E
2638950.29975999985,6498.59466831000,66.00000000000,71814.00000000000,10,M05S,27E,22,0,-119.01455742000,37.49965962460,M,05S,M05S27E22,M05S27E,10M05S27E22,10M05S27E
2638692.90903000021,6498.03339053000,67.00000000000,71816.00000000000,10,M05S,27E,21,0,-119.03272885300,37.49961159370,M,05S,M05S27E21,M05S27E,10M05S27E21,10M05S27E
2655827.64111999981,6518.77547944000,68.00000000000,71819.00000000000,10,M05S,27E,20,0,-119.05100937200,37.49956119670,M,05S,M05S27E20,M05S27E,10M05S27E20,10M05S27E
2142973.88487999979,5922.84533882000,69.00000000000,71821.00000000000,10,M05S,27E,19,0,-119.06762050000,37.49950299530,M,05S,M05S27E19,M05S27E,10M05S27E19,10M05S27E
2510902.30647000019,6359.36273954000,70.00000000000,71933.00000000000,10,M05S,26E,13,0,-119.08410465100,37.49426228700,M,05S,M05S26E13,M05S26E,10M05S26E13,10M05S26E
2564558.54730000021,6406.44216321000,71.00000000000,71934.00000000000,10,M05S,26E,14,0,-119.10220300400,37.49422820160,M,05S,M05S26E14,M05S26E,10M05S26E14,10M05S26E
2575463.52441000007,6384.51357592000,72.00000000000,71939.00000000000,10,M05S,26E,15,0,-119.12037762100,37.49429341550,M,05S,M05S26E15,M05S26E,10M05S26E15,10M05S26E
1136658.45540000009,5138.00279250000,73.00000000000,71965.00000000000,10,M05S,26E,16,0,-119.13523994700,37.49176872350,M,05S,M05S26E16,M05S26E,10M05S26E16,10M05S26E
2262294.09530000016,6371.93339296000,74.00000000000,72057.00000000000,10,M05S,28E,25,1,-118.86550828900,37.48501523880,M,05S,M05S28E25,M05S28E,10M05S28E25,10M05S28E
2655493.65779000008,6518.68775977000,75.00000000000,72059.00000000000,10,M05S,28E,26,1,-118.88271263800,37.48531201430,M,05S,M05S28E26,M05S28E,10M05S28E26,10M05S28E
2583586.71847999981,6429.63731188000,76.00000000000,72062.00000000000,10,M05S,28E,27,1,-118.90101139900,37.48527050460,M,05S,M05S28E27,M05S28E,10M05S28E27,10M05S28E
2594657.56119999988,6443.23395528000,77.00000000000,72068.00000000000,10,M05S,28E,28,1,-118.91912846600,37.48523329020,M,05S,M05S28E28,M05S28E,10M05S28E28,10M05S28E
2610138.58397000004,6462.41632594000,78.00000000000,72073.00000000000,10,M05S,28E,29,1,-118.93737171300,37.48518712650,M,05S,M05S28E29,M05S28E,10M05S28E29,10M05S28E
3219077.51918999990,7217.58447448000,79.00000000000,72078.00000000000,10,M05S,28E,30,1,-118.95782926000,37.48513129030,M,05S,M05S28E30,M05S28E,10M05S28E30,10M05S28E
2586224.26947000017,6432.72938446000,80.00000000000,72081.00000000000,10,M05S,27E,25,1,-118.97822270300,37.48506701040,M,05S,M05S27E25,M05S27E,10M05S27E25,10M05S27E
2588467.60913999984,6435.50288917000,81.00000000000,72084.00000000000,10,M05S,27E,26,1,-118.99641681800,37.48502855230,M,05S,M05S27E26,M05S27E,10M05S27E26,10M05S27E
2575427.82961999997,6419.31519852000,82.00000000000,72087.00000000000,10,M05S,27E,27,0,-119.01457138900,37.48500525860,M,05S,M05S27E27,M05S27E,10M05S27E27,10M05S27E
2586025.92974000005,6432.46840170000,83.00000000000,72092.00000000000,10,M05S,27E,28,0,-119.03270854200,37.48497337090,M,05S,M05S27E28,M05S27E,10M05S27E28,10M05S27E
2610952.66013999982,6463.39178604000,84.00000000000,72094.00000000000,10,M05S,27E,29,0,-119.05096163000,37.48494014270,M,05S,M05S27E29,M05S27E,10M05S27E29,10M05S27E
2130567.07250999985,5884.30398685000,85.00000000000,72098.00000000000,10,M05S,27E,30,0,-119.06760945800,37.48489767340,M,05S,M05S27E30,M05S27E,10M05S27E30,10M05S27E
1748630.55619999999,5593.03982601000,86.00000000000,72107.00000000000,10,M05S,29E,28,1,-118.80609524800,37.48325129100,M,05S,M05S29E28,M05S29E,10M05S29E28,10M05S29E
658625.02556300000,3933.88700112000,87.00000000000,72110.00000000000,10,M05S,29E,27,1,-118.79364662500,37.48231622250,M,05S,M05S29E27,M05S29E,10M05S29E27,10M05S29E
1037507.10308000003,4907.74774020000,88.00000000000,72131.00000000000,10,M05S,29E,29,1,-118.82249513400,37.48164498880,M,05S,M05S29E29,M05S29E,10M05S29E29,10M05S29E
2755914.62362999981,6645.13439118000,89.00000000000,72213.00000000000,10,M05S,26E,24,0,-119.08418596000,37.47942805130,M,05S,M05S26E24,M05S26E,10M05S26E24,10M05S26E
2756453.13272000011,6648.16879704000,90.00000000000,72224.00000000000,10,M05S,26E,23,0,-119.10229178600,37.47926151420,M,05S,M05S26E23,M05S26E,10M05S26E23,10M05S26E
2813534.19352000020,6655.63190052000,91.00000000000,72226.00000000000,10,M05S,26E,21,0,-119.13876533500,37.47939298900,M,05S,M05S26E21,M05S26E,10M05S26E21,10M05S26E
2833234.92945999978,6738.50767668000,92.00000000000,72227.00000000000,10,M05S,26E,22,0,-119.12045417800,37.47921544900,M,05S,M05S26E22,M05S26E,10M05S26E22,10M05S26E
1235931.65602000011,5390.56962532000,93.00000000000,72265.00000000000,10,M05S,26E,20,0,-119.15389699600,37.47647338530,M,05S,M05S26E20,M05S26E,10M05S26E20,10M05S26E
364608.24155699997,2875.13848099000,94.00000000000,72275.00000000000,10,M05S,29E,30,1,-118.83890623600,37.47978526220,M,05S,M05S29E30,M05S29E,10M05S29E30,10M05S29E
914.50619519500,181.25543188000,95.00000000000,72282.00000000000,10,M05S,29E,30,1,-118.85552298100,37.48189777370,M,05S,M05S29E30,M05S29E,10M05S29E30,10M05S29E
2245755.09119000006,6127.57879896000,96.00000000000,72337.00000000000,10,M05S,29E,34,1,-118.78938319800,37.47039793640,M,05S,M05S29E34,M05S29E,10M05S29E34,10M05S29E
2598700.13685999997,6448.31036169000,97.00000000000,72340.00000000000,10,M05S,29E,33,1,-118.80649268800,37.47100210760,M,05S,M05S29E33,M05S29E,10M05S29E33,10M05S29E
2589734.47971000010,6437.09685766000,98.00000000000,72347.00000000000,10,M05S,29E,32,1,-118.82465418800,37.47094455810,M,05S,M05S29E32,M05S29E,10M05S29E32,10M05S29E
1521.57082951000,202.34746683800,99.00000000000,72349.00000000000,10,M05S,29E,30,1,-118.85532777300,37.47816646660,M,05S,M05S29E30,M05S29E,10M05S29E30,10M05S29E
3018326.67348999996,7213.52683996000,100.00000000000,72352.00000000000,10,M05S,29E,31,1,-118.84450798200,37.47069955290,M,05S,M05S29E31,M05S29E,10M05S29E31,10M05S29E
2528568.24379000021,6360.75373337000,101.00000000000,72357.00000000000,10,M05S,28E,36,1,-118.86454045200,37.47082446090,M,05S,M05S28E36,M05S28E,10M05S28E36,10M05S28E
2615399.79191000015,6469.16628320000,102.00000000000,72359.00000000000,10,M05S,28E,35,1,-118.88271879800,37.47080667590,M,05S,M05S28E35,M05S28E,10M05S28E35,10M05S28E
2560044.20790999988,6399.93155029000,103.00000000000,72364.00000000000,10,M05S,28E,34,1,-118.90100229900,37.47077591520,M,05S,M05S28E34,M05S28E,10M05S28E34,10M05S28E
2571116.78617999982,6414.00255895000,104.00000000000,72367.00000000000,10,M05S,28E,33,1,-118.91912394300,37.47074907570,M,05S,M05S28E33,M05S28E,10M05S28E33,10M05S28E
2592182.58283999981,6440.30003936000,105.00000000000,72369.00000000000,10,M05S,28E,32,1,-118.93735361100,37.47071507430,M,05S,M05S28E32,M05S28E,10M05S28E32,10M05S28E
3198683.92835000018,7196.63635262000,106.00000000000,72373.00000000000,10,M05S,28E,31,1,-118.95780660500,37.47066898020,M,05S,M05S28E31,M05S28E,10M05S28E31,10M05S28E
2577164.51525000017,6421.42382442000,107.00000000000,72377.00000000000,10,M05S,27E,36,1,-118.97821616900,37.47061778240,M,05S,M05S27E36,M05S27E,10M05S27E36,10M05S27E
2571542.73971999995,6413.19384719000,108.00000000000,72381.00000000000,10,M05S,27E,35,1,-118.99642988100,37.47059828360,M,05S,M05S27E35,M05S27E,10M05S27E35,10M05S27E
2546271.28219999978,6382.86082953000,109.00000000000,72384.00000000000,10,M05S,27E,34,0,-119.01458527900,37.47057966330,M,05S,M05S27E34,M05S27E,10M05S27E34,10M05S27E
2564034.81344000017,6405.04953470000,110.00000000000,72387.00000000000,10,M05S,27E,33,0,-119.03268453200,37.47052687190,M,05S,M05S27E33,M05S27E,10M05S27E33,10M05S27E
2591549.34219999984,6439.38519941000,111.00000000000,72390.00000000000,10,M05S,27E,32,0,-119.05091177500,37.47048027360,M,05S,M05S27E32,M05S27E,10M05S27E32,10M05S27E
2146074.57474000007,5874.35620729000,112.00000000000,72392.00000000000,10,M05S,27E,31,0,-119.06763765800,37.47043108610,M,05S,M05S27E31,M05S27E,10M05S27E31,10M05S27E
193928.71157200000,2233.02027213000,113.00000000000,72459.00000000000,10,M05S,29E,35,1,-118.77787118300,37.46653098700,M,05S,M05S29E35,M05S29E,10M05S29E35,10M05S29E
2745712.18159999978,6626.13334093000,114.00000000000,72537.00000000000,10,M05S,26E,25,0,-119.08428768500,37.46398419860,M,05S,M05S26E25,M05S26E,10M05S26E25,10M05S26E
2678282.60264999978,6551.75573502000,115.00000000000,72539.00000000000,10,M05S,26E,26,0,-119.10229403100,37.46381952940,M,05S,M05S26E26,M05S26E,10M05S26E26,10M05S26E
2766647.39452000009,6655.78521802000,116.00000000000,72546.00000000000,10,M05S,26E,28,0,-119.13897996200,37.46392148970,M,05S,M05S26E28,M05S26E,10M05S26E28,10M05S26E
2773837.93771000020,6663.17160410000,117.00000000000,72547.00000000000,10,M05S,26E,27,0,-119.12054329500,37.46376583030,M,05S,M05S26E27,M05S26E,10M05S26E27,10M05S26E
2708562.81860999996,6569.56179564000,118.00000000000,72548.00000000000,10,M05S,26E,29,0,-119.15708087500,37.46396254900,M,05S,M05S26E29,M05S26E,10M05S26E29,10M05S26E
1265869.48741999990,4997.66783737000,119.00000000000,72555.00000000000,10,M05S,26E,30,0,-119.17141596700,37.46165110310,M,05S,M05S26E30,M05S26E,10M05S26E30,10M05S26E
1731360.24548999988,6029.06633743000,120.00000000000,72622.00000000000,10,M06S,29E,02,1,-118.77233066600,37.45484853320,M,06S,M06S29E02,M06S29E,10M06S29E02,10M06S29E
2545233.63841000013,6381.76672000000,121.00000000000,72624.00000000000,10,M06S,29E,03,1,-118.78842831100,37.45649604140,M,06S,M06S29E03,M06S29E,10M06S29E03,10M06S29E
2576605.43379000016,6420.73142381000,122.00000000000,72627.00000000000,10,M06S,29E,04,1,-118.80645672100,37.45648303760,M,06S,M06S29E04,M06S29E,10M06S29E04,10M06S29E
2573606.92860000022,6416.98997499000,123.00000000000,72631.00000000000,10,M06S,29E,05,1,-118.82461446300,37.45647127260,M,06S,M06S29E05,M06S29E,10M06S29E05,10M06S29E
3098690.83071999997,7072.86024008000,124.00000000000,72633.00000000000,10,M06S,29E,06,1,-118.84464753100,37.45644938450,M,06S,M06S29E06,M06S29E,10M06S29E06,10M06S29E
2528122.31833000015,6360.13178259000,125.00000000000,72635.00000000000,10,M06S,28E,01,1,-118.86455469600,37.45643041180,M,06S,M06S28E01,M06S28E,10M06S28E01,10M06S28E
2599700.29318000004,6449.73776415000,126.00000000000,72638.00000000000,10,M06S,28E,02,1,-118.88272001800,37.45641689930,M,06S,M06S28E02,M06S28E,10M06S28E02,10M06S28E
2552330.99110999983,6390.41710309000,127.00000000000,72643.00000000000,10,M06S,28E,03,1,-118.90099028900,37.45639100720,M,06S,M06S28E03,M06S28E,10M06S28E03,10M06S28E
2553043.31034999993,6391.32760324000,128.00000000000,72645.00000000000,10,M06S,28E,04,1,-118.91911522400,37.45637126020,M,06S,M06S28E04,M06S28E,10M06S28E04,10M06S28E
2572851.97569999984,6416.23744752000,129.00000000000,72650.00000000000,10,M06S,28E,05,1,-118.93733479500,37.45634411970,M,06S,M06S28E05,M06S28E,10M06S28E05,10M06S28E
3173934.57034000009,7172.38348333000,130.00000000000,72654.00000000000,10,M06S,28E,06,1,-118.95778194800,37.45630991830,M,06S,M06S28E06,M06S28E,10M06S28E06,10M06S28E
2560382.32710999995,6400.93893169000,131.00000000000,72657.00000000000,10,M06S,27E,01,1,-118.97820809400,37.45627035550,M,06S,M06S27E01,M06S27E,10M06S27E01,10M06S27E
2568964.34353000019,6407.78717579000,132.00000000000,72661.00000000000,10,M06S,27E,02,1,-118.99644937100,37.45622628680,M,06S,M06S27E02,M06S27E,10M06S27E02,10M06S27E
2561021.58674000017,6401.94629934000,133.00000000000,72662.00000000000,10,M06S,27E,03,1,-119.01455063100,37.45618074220,M,06S,M06S27E03,M06S27E,10M06S27E03,10M06S27E
2556546.10593000008,6395.22519484000,134.00000000000,72668.00000000000,10,M06S,27E,04,1,-119.03266661200,37.45615062240,M,06S,M06S27E04,M06S27E,10M06S27E04,10M06S27E
2565877.89800000004,6407.87273494000,135.00000000000,72672.00000000000,10,M06S,27E,05,1,-119.05087631100,37.45612491710,M,06S,M06S27E05,M06S27E,10M06S27E05,10M06S27E
2114954.40645000013,5839.07073910000,136.00000000000,72673.00000000000,10,M06S,27E,06,1,-119.06757793200,37.45609040430,M,06S,M06S27E06,M06S27E,10M06S27E06,10M06S27E
122018.49202700000,1678.56601811000,137.00000000000,72717.00000000000,10,M05S,25E,25,1,-119.18092981000,37.45784661800,M,05S,M05S25E25,M05S25E,10M05S25E25,10M05S25E
2770142.09373999992,6662.45109847000,138.00000000000,72820.00000000000,10,M05S,26E,36,0,-119.08423208900,37.44857512440,M,05S,M05S26E36,M05S26E,10M05S26E36,10M05S26E
2734950.54891999997,6619.51369948000,139.00000000000,72824.00000000000,10,M05S,26E,35,0,-119.10234428200,37.44844710130,M,05S,M05S26E35,M05S26E,10M05S26E35,10M05S26E
2757546.94045000011,6645.62305063000,140.00000000000,72829.00000000000,10,M05S,26E,33,0,-119.13890474700,37.44853419660,M,05S,M05S26E33,M05S26E,10M05S26E33,10M05S26E
2777562.86175000016,6668.66320211000,141.00000000000,72830.00000000000,10,M05S,26E,34,0,-119.12061261600,37.44848494350,M,05S,M05S26E34,M05S26E,10M05S26E34,10M05S26E
2733967.69625000004,6618.75922938000,142.00000000000,72833.00000000000,10,M05S,26E,32,0,-119.15704820200,37.44852481870,M,05S,M05S26E32,M05S26E,10M05S26E32,10M05S26E
2087363.96818000008,6043.37527707000,143.00000000000,72834.00000000000,10,M05S,25E,36,1,-119.18719114900,37.44735773150,M,05S,M05S25E36,M05S25E,10M05S25E36,10M05S25E
2041704.99527000007,5812.61476356000,144.00000000000,72835.00000000000,10,M05S,26E,31,0,-119.17276270000,37.44847724960,M,05S,M05S26E31,M05S26E,10M05S26E31,10M05S26E
2599407.74221999990,6422.46965113000,145.00000000000,72890.00000000000,10,M06S,29E,11,1,-118.77033911300,37.44200487120,M,06S,M06S29E11,M06S29E,10M06S29E11,10M06S29E
2543977.89387999987,6380.29594801000,146.00000000000,72894.00000000000,10,M06S,29E,10,1,-118.78840832100,37.44200707900,M,06S,M06S29E10,M06S29E,10M06S29E10,10M06S29E
2587501.65235000011,6434.31350694000,147.00000000000,72898.00000000000,10,M06S,29E,09,1,-118.80641964700,37.44200220360,M,06S,M06S29E09,M06S29E,10M06S29E09,10M06S29E
2587773.97030000016,6434.66352476000,148.00000000000,72901.00000000000,10,M06S,29E,08,1,-118.82457278400,37.44199805350,M,06S,M06S29E08,M06S29E,10M06S29E08,10M06S29E
260764.22865500001,3251.69136605000,149.00000000000,72903.00000000000,10,M06S,29E,12,1,-118.76012702500,37.44137703410,M,06S,M06S29E12,M06S29E,10M06S29E12,10M06S29E
3132761.50591999991,7109.75763959000,150.00000000000,72905.00000000000,10,M06S,29E,07,1,-118.84462935000,37.44198518800,M,06S,M06S29E07,M06S29E,10M06S29E07,10M06S29E
2559462.95534999995,6399.63737860000,151.00000000000,72908.00000000000,10,M06S,28E,12,1,-118.86457514700,37.44197283030,M,06S,M06S28E12,M06S28E,10M06S28E12,10M06S28E
2623095.98229999980,6478.41269113000,152.00000000000,72910.00000000000,10,M06S,28E,11,1,-118.88272759100,37.44196568930,M,06S,M06S28E11,M06S28E,10M06S28E11,10M06S28E
2591240.90040999977,6438.99784393000,153.00000000000,72912.00000000000,10,M06S,28E,10,1,-118.90098259900,37.44194354220,M,06S,M06S28E10,M06S28E,10M06S28E10,10M06S28E
2590219.79174999986,6437.75611200000,154.00000000000,72914.00000000000,10,M06S,28E,09,1,-118.91911217200,37.44192663060,M,06S,M06S28E09,M06S28E,10M06S28E09,10M06S28E
2616665.76342000021,6470.44737977000,155.00000000000,72916.00000000000,10,M06S,28E,08,1,-118.93731874800,37.44190328100,M,06S,M06S28E08,M06S28E,10M06S28E08,10M06S28E
3232284.97655999986,7230.73344229000,156.00000000000,72919.00000000000,10,M06S,28E,07,1,-118.95776207000,37.44187518550,M,06S,M06S28E07,M06S28E,10M06S28E07,10M06S28E
2618522.27932000021,6472.75039128000,157.00000000000,72922.00000000000,10,M06S,27E,12,1,-118.97820271000,37.44184005140,M,06S,M06S27E12,M06S27E,10M06S27E12,10M06S27E
2581473.41370999999,6431.20359237000,158.00000000000,72927.00000000000,10,M06S,27E,11,1,-118.99639018300,37.44177046920,M,06S,M06S27E11,M06S27E,10M06S27E11,10M06S27E
2584857.95081999991,6431.03418228000,159.00000000000,72930.00000000000,10,M06S,27E,10,1,-119.01452975400,37.44171886060,M,06S,M06S27E10,M06S27E,10M06S27E10,10M06S27E
2595942.35296999989,6444.83432575000,160.00000000000,72933.00000000000,10,M06S,27E,09,1,-119.03268073100,37.44169895310,M,06S,M06S27E09,M06S27E,10M06S27E09,10M06S27E
2615789.94486999977,6469.40429297000,161.00000000000,72934.00000000000,10,M06S,27E,08,1,-119.05088431400,37.44167931590,M,06S,M06S27E08,M06S27E,10M06S27E08,10M06S27E
2180604.94701999985,5934.34399059000,162.00000000000,72938.00000000000,10,M06S,27E,07,1,-119.06759052700,37.44164936750,M,06S,M06S27E07,M06S27E,10M06S27E07,10M06S27E
78026.39650480000,1359.94773802000,163.00000000000,73020.00000000000,10,M05S,25E,35,1,-119.20015266300,37.44267086820,M,05S,M05S25E35,M05S25E,10M05S25E35,10M05S25E
2515719.24856999982,6344.28214933000,164.00000000000,73096.00000000000,10,M06S,26E,01,1,-119.08421059500,37.43370053830,M,06S,M06S26E01,M06S26E,10M06S26E01,10M06S26E
2540390.77889999980,6376.07470507000,165.00000000000,73100.00000000000,10,M06S,26E,02,1,-119.10238497100,37.43371373380,M,06S,M06S26E02,M06S26E,10M06S26E02,10M06S26E
1969444.60578999994,5985.54609158000,166.00000000000,73102.00000000000,10,M06S,25E,02,1,-119.20660254800,37.43215303460,M,06S,M06S25E02,M06S25E,10M06S25E02,10M06S25E
2527852.39693999989,6360.27453480000,167.00000000000,73105.00000000000,10,M06S,26E,03,1,-119.12065454800,37.43372142040,M,06S,M06S26E03,M06S26E,10M06S26E03,10M06S26E
2918186.62649000017,6833.07860484000,168.00000000000,73107.00000000000,10,M06S,25E,01,1,-119.18968511100,37.43335331520,M,06S,M06S25E01,M06S25E,10M06S25E01,10M06S25E
2524685.50064000022,6356.11559990000,169.00000000000,73110.00000000000,10,M06S,26E,04,1,-119.13887164400,37.43375441730,M,06S,M06S26E04,M06S26E,10M06S26E04,10M06S26E
2503920.33618000010,6329.80971410000,170.00000000000,73111.00000000000,10,M06S,26E,05,1,-119.15697787300,37.43376094770,M,06S,M06S26E05,M06S26E,10M06S26E05,10M06S26E
1949067.46614999999,5622.36113257000,171.00000000000,73119.00000000000,10,M06S,26E,06,1,-119.17307240100,37.43372016230,M,06S,M06S26E06,M06S26E,10M06S26E06,10M06S26E
19538.76297420000,701.48574513200,172.00000000000,73159.00000000000,10,M06S,29E,13,1,-118.76068933300,37.43386097390,M,06S,M06S29E13,M06S29E,10M06S29E13,10M06S29E
1616475.88841999997,5847.64906150000,173.00000000000,73160.00000000000,10,M06S,29E,14,1,-118.77166864800,37.42970166040,M,06S,M06S29E14,M06S29E,10M06S29E14,10M06S29E
2505386.90425000014,6275.83736799000,174.00000000000,73163.00000000000,10,M06S,29E,15,1,-118.78843613400,37.42759973470,M,06S,M06S29E15,M06S29E,10M06S29E15,10M06S29E
2570167.91165000014,6412.70238523000,175.00000000000,73166.00000000000,10,M06S,29E,16,1,-118.80638357600,37.42754418590,M,06S,M06S29E16,M06S29E,10M06S29E16,10M06S29E
2569929.86599999992,6412.40447016000,176.00000000000,73168.00000000000,10,M06S,29E,17,1,-118.82453070300,37.42752579210,M,06S,M06S29E17,M06S29E,10M06S29E17,10M06S29E
3126668.26304000011,7105.34535563000,177.00000000000,73172.00000000000,10,M06S,29E,18,1,-118.84460592000,37.42749484940,M,06S,M06S29E18,M06S29E,10M06S29E18,10M06S29E
2555208.96176999994,6394.17858609000,178.00000000000,73174.00000000000,10,M06S,28E,13,1,-118.86459560300,37.42746774170,M,06S,M06S28E13,M06S28E,10M06S28E13,10M06S28E
2609600.56340999994,6461.72772989000,179.00000000000,73177.00000000000,10,M06S,28E,14,1,-118.88273476600,37.42744380640,M,06S,M06S28E14,M06S28E,10M06S28E14,10M06S28E
2591945.90517000016,6439.84541267000,180.00000000000,73179.00000000000,10,M06S,28E,15,1,-118.90097180300,37.42740690160,M,06S,M06S28E15,M06S28E,10M06S28E15,10M06S28E
2587517.66068000020,6434.40842285000,181.00000000000,73183.00000000000,10,M06S,28E,16,1,-118.91910519300,37.42737472690,M,06S,M06S28E16,M06S28E,10M06S28E16,10M06S28E
2618343.19572000019,6472.52658752000,182.00000000000,73186.00000000000,10,M06S,28E,17,1,-118.93730304900,37.42733663580,M,06S,M06S28E17,M06S28E,10M06S28E17,10M06S28E
3238583.06143999984,7236.94396870000,183.00000000000,73188.00000000000,10,M06S,28E,18,1,-118.95774163000,37.42729100080,M,06S,M06S28E18,M06S28E,10M06S28E18,10M06S28E
2633761.17945999978,6491.57676053000,184.00000000000,73193.00000000000,10,M06S,27E,13,1,-118.97819658400,37.42723856990,M,06S,M06S27E13,M06S27E,10M06S27E13,10M06S27E
2584806.59208999993,6434.50778744000,185.00000000000,73195.00000000000,10,M06S,27E,14,1,-118.99637748600,37.42723136200,M,06S,M06S27E14,M06S27E,10M06S27E14,10M06S27E
2590461.67617999995,6437.99855734000,186.00000000000,73199.00000000000,10,M06S,27E,15,1,-119.01450474000,37.42720370200,M,06S,M06S27E15,M06S27E,10M06S27E15,10M06S27E
2596369.19849999994,6445.33932879000,187.00000000000,73203.00000000000,10,M06S,27E,16,1,-119.03267974700,37.42715749700,M,06S,M06S27E16,M06S27E,10M06S27E16,10M06S27E
2599572.45145000005,6449.31184321000,188.00000000000,73206.00000000000,10,M06S,27E,17,1,-119.05088034800,37.42711406820,M,06S,M06S27E17,M06S27E,10M06S27E17,10M06S27E
2172567.12582000019,5920.65282025000,189.00000000000,73208.00000000000,10,M06S,27E,18,1,-119.06758928700,37.42706187460,M,06S,M06S27E18,M06S27E,10M06S27E18,10M06S27E
55842.87774370000,1141.12855475000,190.00000000000,73323.00000000000,10,M06S,25E,03,1,-119.21938070300,37.42731958590,M,06S,M06S25E03,M06S25E,10M06S25E03,10M06S25E
2617425.79811999993,6471.57210078000,191.00000000000,73357.00000000000,10,M06S,26E,12,1,-119.08425243100,37.41924678890,M,06S,M06S26E12,M06S26E,10M06S26E12,10M06S26E
2638858.34804000007,6498.03648270000,192.00000000000,73361.00000000000,10,M06S,26E,11,1,-119.10241519100,37.41927978980,M,06S,M06S26E11,M06S26E,10M06S26E11,10M06S26E
2640095.07890000008,6499.56059260000,193.00000000000,73363.00000000000,10,M06S,26E,10,1,-119.12065164100,37.41929818720,M,06S,M06S26E10,M06S26E,10M06S26E10,10M06S26E
2633601.58684000000,6491.64493493000,194.00000000000,73369.00000000000,10,M06S,26E,09,1,-119.13886521700,37.41931789820,M,06S,M06S26E09,M06S26E,10M06S26E09,10M06S26E
2610176.29203000013,6463.06598551000,195.00000000000,73372.00000000000,10,M06S,26E,08,1,-119.15697158000,37.41933684300,M,06S,M06S26E08,M06S26E,10M06S26E08,10M06S26E
2124751.65401999978,5871.29949055000,196.00000000000,73375.00000000000,10,M06S,26E,07,1,-119.17331979900,37.41929735150,M,06S,M06S26E07,M06S26E,10M06S26E07,10M06S26E
1821380.74448000011,5784.94827555000,197.00000000000,73393.00000000000,10,M06S,25E,10,1,-119.22572696600,37.41705000340,M,06S,M06S25E10,M06S25E,10M06S25E10,10M06S25E
2823622.43368999986,6723.09957137000,198.00000000000,73395.00000000000,10,M06S,25E,11,1,-119.20938060500,37.41836117250,M,06S,M06S25E11,M06S25E,10M06S25E11,10M06S25E
2880584.76554000005,6784.34942344000,199.00000000000,73399.00000000000,10,M06S,25E,12,1,-119.19036699200,37.41799272090,M,06S,M06S25E12,M06S25E,10M06S25E12,10M06S25E
2132868.53126000008,6031.49858486000,200.00000000000,73435.00000000000,10,M06S,29E,22,1,-118.78979230500,37.41323137210,M,06S,M06S29E22,M06S29E,10M06S29E22,10M06S29E
2601697.58250000002,6451.98194308000,201.00000000000,73438.00000000000,10,M06S,29E,21,1,-118.80633841900,37.41305425950,M,06S,M06S29E21,M06S29E,10M06S29E21,10M06S29E
2586044.01533999993,6432.54653699000,202.00000000000,73441.00000000000,10,M06S,29E,20,1,-118.82447904700,37.41304494090,M,06S,M06S29E20,M06S29E,10M06S29E20,10M06S29E
3142006.70562000014,7122.98634076000,203.00000000000,73444.00000000000,10,M06S,29E,19,1,-118.84457084000,37.41302446230,M,06S,M06S29E19,M06S29E,10M06S29E19,10M06S29E
2552749.44198000012,6391.01571151000,204.00000000000,73447.00000000000,10,M06S,28E,24,1,-118.86460588100,37.41300593860,M,06S,M06S28E24,M06S28E,10M06S28E24,10M06S28E
2583669.58454999980,6429.58512586000,205.00000000000,73450.00000000000,10,M06S,28E,23,1,-118.88273035800,37.41299109240,M,06S,M06S28E23,M06S28E,10M06S28E23,10M06S28E
2565905.50045000017,6407.42492114000,206.00000000000,73453.00000000000,10,M06S,28E,22,1,-118.90095572800,37.41296326070,M,06S,M06S28E22,M06S28E,10M06S28E22,10M06S28E
2544263.80186000001,6380.32260215000,207.00000000000,73456.00000000000,10,M06S,28E,21,1,-118.91909214700,37.41294159070,M,06S,M06S28E21,M06S28E,10M06S28E21,10M06S28E
2564646.43391000014,6406.07300755000,208.00000000000,73457.00000000000,10,M06S,28E,20,1,-118.93727657900,37.41291252560,M,06S,M06S28E20,M06S28E,10M06S28E20,10M06S28E
